ID,First Name,Last Name,Position,Team,Opponent,Game,Time,Salary,FPPG,Injury Status,Starting
nba.p.10098,Jordan,Hawkins,SG,NO,CLE,CLE@NO,8:00PM EST,13,24.8,GTD," "
nba.p.10220,Trey,Jemison,C,NO,CLE,CLE@NO,8:00PM EST,13,4.2," "," "
nba.p.10289,Yves,Missi,C,NO,CLE,CLE@NO,8:00PM EST,17,20.9," "," "
nba.p.10338,Antonio,Reeves,PG,NO,CLE,CLE@NO,8:00PM EST,10,1.1," "," "
nba.p.6231,Jaylen,Nowell,SG,NO,CLE,CLE@NO,8:00PM EST,10,7.9," "," "
nba.p.4897,Nikola,Vucevic,C,CHI,DAL,CHI@DAL,8:30PM EST,36,43.2," "," "
nba.p.5324,Zach,LaVine,SF,CHI,DAL,CHI@DAL,8:30PM EST,28,33.6,GTD," "
nba.p.5764,Lonzo,Ball,PG,CHI,DAL,CHI@DAL,8:30PM EST,14,13.4,INJ," "
nba.p.5893,Torrey,Craig,PF,CHI,DAL,CHI@DAL,8:30PM EST,10,2.4," "," "
nba.p.6043,Jevon,Carter,SG,CHI,DAL,CHI@DAL,8:30PM EST,10,4.5," "," "
nba.p.6169,Coby,White,PG,CHI,DAL,CHI@DAL,8:30PM EST,32,34.3," "," "
nba.p.6234,Talen,Horton-Tucker,SG,CHI,DAL,CHI@DAL,8:30PM EST,13,6.6," "," "
nba.p.6396,Patrick,Williams,SF,CHI,DAL,CHI@DAL,8:30PM EST,16,19.8,GTD," "
nba.p.6402,Jalen,Smith,C,CHI,DAL,CHI@DAL,8:30PM EST,14,19.0,GTD," "
nba.p.6548,Josh,Giddey,SG,CHI,DAL,CHI@DAL,8:30PM EST,28,32.7,GTD," "
nba.p.6555,Chris,Duarte,SF,CHI,DAL,CHI@DAL,8:30PM EST,10,3.8," "," "
nba.p.6580,Ayo,Dosunmu,PG,CHI,DAL,CHI@DAL,8:30PM EST,22,23.4," "," "
nba.p.6651,DJ,Steward,PG,CHI,DAL,CHI@DAL,8:30PM EST,10,0.0," "," "
nba.p.6708,Dalen,Terry,SF,CHI,DAL,CHI@DAL,8:30PM EST,10,7.3," "," "
