,ID,First Name,Last Name,Position,Team,Opponent,Game,Time,Salary,FPPG,Injury Status,Starting,date,parsed_id,Home_Game,full_name,ORTG,DRTG,Opponent_ORTG,Opponent_DRTG,W,Opponent_W,L,Opponent_L,PW,Opponent_PW,PL,Opponent_PL,MOV,Opponent_MOV,SOS,Opponent_SOS,SRS,Opponent_SRS,ORtg,Opponent_ORtg,DRtg,Opponent_DRtg,Pace,Opponent_Pace,FTr,Opponent_FTr,3PAr,Opponent_3PAr,eFG%,Opponent_eFG%,TOV%,Opponent_TOV%,ORB%,Opponent_ORB%,FT/FGA,Opponent_FT/FGA,DRB%,Opponent_DRB%,ARENA,Opponent_ARENA,ATTENDANCE,Opponent_ATTENDANCE,player_id,position_type,PTS,REB,AST,ST,BLK,TO,total_points,FPS1,FPS2,FPS3,FPS4,FPS5,weighted_FPS,Home_Modifier,Opponent_Modifier,Team_Modifier,Pace_Modifier,Team_Odds,Opponent_Odds,Adjusted_Team_Odds,Adjusted_Opponent_Odds,Normalized_Team_Odds,Normalized_Opponent_Odds,Value_Score
69,nba.p.10227,Liam,Robbins,C,MIL,UTA,UTA@MIL,8:00PM EST,10,2.0, , ,2024-11-07,10227,1,Liam Robbins,110.92,117.25,103.13,117.51,1.0,1.0,6.0,6.0,2.0,1.0,5.0,6.0,-6.57,-14.71,0.91,1.99,-5.66,-12.73,110.8,103.2,117.3,117.6,100.8,101.6,0.278,0.32,0.428,0.431,0.556,0.545,10.2,11.2,18.2,27.6,0.19,0.16,79.9,71.6,Fiserv Forum,Delta Center,35131.0,72700.0,10227,P,2.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,0.95,1.0,1.1092,1.0119999999999998,1.2177777777777776,4.523333333333333,0.8211678832116789,0.2210759027266028,1.0,0.2692213215426185,
70,nba.p.10262,Tyler,Smith,PF,MIL,UTA,UTA@MIL,8:00PM EST,10,1.9, , ,2024-11-07,10262,1,Tyler Smith,110.92,117.25,103.13,117.51,1.0,1.0,6.0,6.0,2.0,1.0,5.0,6.0,-6.57,-14.71,0.91,1.99,-5.66,-12.73,110.8,103.2,117.3,117.6,100.8,101.6,0.278,0.32,0.428,0.431,0.556,0.545,10.2,11.2,18.2,27.6,0.19,0.16,79.9,71.6,Fiserv Forum,Delta Center,35131.0,72700.0,10262,P,1.4,0.6,0.0,0.0,0.0,0.2,1.92,-1.0,1.2,3.2,0.0,6.2,2.41,0.95,1.0,1.1092,1.0119999999999998,1.2177777777777776,4.523333333333333,0.8211678832116789,0.2210759027266028,1.0,0.2692213215426185,0.06918954474666664
71,nba.p.10300,AJ,Johnson,SG,MIL,UTA,UTA@MIL,8:00PM EST,10,1.1, , ,2024-11-07,10300,1,AJ Johnson,110.92,117.25,103.13,117.51,1.0,1.0,6.0,6.0,2.0,1.0,5.0,6.0,-6.57,-14.71,0.91,1.99,-5.66,-12.73,110.8,103.2,117.3,117.6,100.8,101.6,0.278,0.32,0.428,0.431,0.556,0.545,10.2,11.2,18.2,27.6,0.19,0.16,79.9,71.6,Fiserv Forum,Delta Center,35131.0,72700.0,10300,P,0.7,0.3,0.0,0.0,0.0,0.0,1.06,,,,,,,0.95,1.0,1.1092,1.0119999999999998,1.2177777777777776,4.523333333333333,0.8211678832116789,0.2210759027266028,1.0,0.2692213215426185,
72,nba.p.5350,Jerami,Grant,PF,POR,SA,POR@SA,8:00PM EST,29,32.7, , ,2024-11-07,5350,0,Jerami Grant,109.01,113.3,107.53,111.66,3.0,3.0,5.0,5.0,3.0,3.0,5.0,5.0,-4.88,-4.13,2.0,4.97,-2.88,0.85,108.6,107.4,113.5,111.7,99.6,97.2,0.261,0.236,0.368,0.421,0.536,0.526,13.4,12.2,27.9,26.5,0.201,0.157,72.1,75.7,Moda Center,Frost Bank Center,69623.0,54491.0,5350,P,18.3,4.6,2.1,1.0,1.5,1.8,32.67,34.6,36.4,25.6,11.1,23.6,40.695,0.95,1.0,1.0901,0.9840000000000001,2.467777777777778,1.5766666666666669,0.4052228725799189,0.6342494714587738,0.4934714092751012,0.7723749119097956,0.5450272953231463
73,nba.p.5958,Deandre,Ayton,C,POR,SA,POR@SA,8:00PM EST,38,32.7, , ,2024-11-07,5958,0,Deandre Ayton,109.01,113.3,107.53,111.66,3.0,3.0,5.0,5.0,3.0,3.0,5.0,5.0,-4.88,-4.13,2.0,4.97,-2.88,0.85,108.6,107.4,113.5,111.7,99.6,97.2,0.261,0.236,0.368,0.421,0.536,0.526,13.4,12.2,27.9,26.5,0.201,0.157,72.1,75.7,Moda Center,Frost Bank Center,69623.0,54491.0,5958,P,14.4,11.5,1.3,0.8,0.5,1.1,32.95,36.6,28.6,27.0,35.9,33.7,48.53,0.95,1.0,1.0901,0.9840000000000001,2.467777777777778,1.5766666666666669,0.4052228725799189,0.6342494714587738,0.4934714092751012,0.7723749119097956,0.4960230887144654
74,nba.p.6035,Anfernee,Simons,SG,POR,SA,POR@SA,8:00PM EST,31,30.7, , ,2024-11-07,6035,0,Anfernee Simons,109.01,113.3,107.53,111.66,3.0,3.0,5.0,5.0,3.0,3.0,5.0,5.0,-4.88,-4.13,2.0,4.97,-2.88,0.85,108.6,107.4,113.5,111.7,99.6,97.2,0.261,0.236,0.368,0.421,0.536,0.526,13.4,12.2,27.9,26.5,0.201,0.157,72.1,75.7,Moda Center,Frost Bank Center,69623.0,54491.0,6035,P,19.5,2.6,5.1,0.9,0.1,2.6,30.67,32.2,43.6,23.8,35.4,13.7,44.125,0.95,1.0,1.0901,0.9840000000000001,2.467777777777778,1.5766666666666669,0.4052228725799189,0.6342494714587738,0.4934714092751012,0.7723749119097956,0.5528384265150122
75,nba.p.6038,Robert,Williams III,C,POR,SA,POR@SA,8:00PM EST,19,21.5, , ,2024-11-07,6038,0,Robert Williams III,109.01,113.3,107.53,111.66,3.0,3.0,5.0,5.0,3.0,3.0,5.0,5.0,-4.88,-4.13,2.0,4.97,-2.88,0.85,108.6,107.4,113.5,111.7,99.6,97.2,0.261,0.236,0.368,0.421,0.536,0.526,13.4,12.2,27.9,26.5,0.201,0.157,72.1,75.7,Moda Center,Frost Bank Center,69623.0,54491.0,6038,P,,,,,,,0.0,,,,,,,0.95,1.0,1.0901,0.9840000000000001,2.467777777777778,1.5766666666666669,0.4052228725799189,0.6342494714587738,0.4934714092751012,0.7723749119097956,
76,nba.p.6208,Matisse,Thybulle,SF,POR,SA,POR@SA,8:00PM EST,16,16.9,INJ, ,2024-11-07,6208,0,Matisse Thybulle,109.01,113.3,107.53,111.66,3.0,3.0,5.0,5.0,3.0,3.0,5.0,5.0,-4.88,-4.13,2.0,4.97,-2.88,0.85,108.6,107.4,113.5,111.7,99.6,97.2,0.261,0.236,0.368,0.421,0.536,0.526,13.4,12.2,27.9,26.5,0.201,0.157,72.1,75.7,Moda Center,Frost Bank Center,69623.0,54491.0,6208,P,,,,,,,0.0,,,,,,,0.95,1.0,1.0901,0.9840000000000001,2.467777777777778,1.5766666666666669,0.4052228725799189,0.6342494714587738,0.4934714092751012,0.7723749119097956,
77,nba.p.6401,Deni,Avdija,SF,POR,SA,POR@SA,8:00PM EST,30,26.1, , ,2024-11-07,6401,0,Deni Avdija,109.01,113.3,107.53,111.66,3.0,3.0,5.0,5.0,3.0,3.0,5.0,5.0,-4.88,-4.13,2.0,4.97,-2.88,0.85,108.6,107.4,113.5,111.7,99.6,97.2,0.261,0.236,0.368,0.421,0.536,0.526,13.4,12.2,27.9,26.5,0.201,0.157,72.1,75.7,Moda Center,Frost Bank Center,69623.0,54491.0,6401,P,10.1,6.0,2.9,1.3,1.0,2.3,26.25,18.7,34.2,17.6,35.0,19.3,37.345,0.95,1.0,1.0901,0.9840000000000001,2.467777777777778,1.5766666666666669,0.4052228725799189,0.6342494714587738,0.4934714092751012,0.7723749119097956,0.4834887872969195
78,nba.p.6588,Dalano,Banton,PG,POR,SA,POR@SA,8:00PM EST,17,13.0, , ,2024-11-07,6588,0,Dalano Banton,109.01,113.3,107.53,111.66,3.0,3.0,5.0,5.0,3.0,3.0,5.0,5.0,-4.88,-4.13,2.0,4.97,-2.88,0.85,108.6,107.4,113.5,111.7,99.6,97.2,0.261,0.236,0.368,0.421,0.536,0.526,13.4,12.2,27.9,26.5,0.201,0.157,72.1,75.7,Moda Center,Frost Bank Center,69623.0,54491.0,6588,P,8.0,0.7,1.3,0.7,0.3,0.8,12.99,27.7,24.2,16.5,1.0,2.7,20.099999999999998,0.95,1.0,1.0901,0.9840000000000001,2.467777777777778,1.5766666666666669,0.4052228725799189,0.6342494714587738,0.4934714092751012,0.7723749119097956,0.4592216278107037
79,nba.p.6697,Shaedon,Sharpe,SG,POR,SA,POR@SA,8:00PM EST,22,27.8,INJ, ,2024-11-07,6697,0,Shaedon Sharpe,109.01,113.3,107.53,111.66,3.0,3.0,5.0,5.0,3.0,3.0,5.0,5.0,-4.88,-4.13,2.0,4.97,-2.88,0.85,108.6,107.4,113.5,111.7,99.6,97.2,0.261,0.236,0.368,0.421,0.536,0.526,13.4,12.2,27.9,26.5,0.201,0.157,72.1,75.7,Moda Center,Frost Bank Center,69623.0,54491.0,6697,P,,,,,,,0.0,,,,,,,0.95,1.0,1.0901,0.9840000000000001,2.467777777777778,1.5766666666666669,0.4052228725799189,0.6342494714587738,0.4934714092751012,0.7723749119097956,
80,nba.p.6730,Bryce,McGowens,SG,POR,SA,POR@SA,8:00PM EST,10,9.6, , ,2024-11-07,6730,0,Bryce McGowens,109.01,113.3,107.53,111.66,3.0,3.0,5.0,5.0,3.0,3.0,5.0,5.0,-4.88,-4.13,2.0,4.97,-2.88,0.85,108.6,107.4,113.5,111.7,99.6,97.2,0.261,0.236,0.368,0.421,0.536,0.526,13.4,12.2,27.9,26.5,0.201,0.157,72.1,75.7,Moda Center,Frost Bank Center,69623.0,54491.0,6730,P,,,,,,,0.0,,,,,,,0.95,1.0,1.0901,0.9840000000000001,2.467777777777778,1.5766666666666669,0.4052228725799189,0.6342494714587738,0.4934714092751012,0.7723749119097956,
81,nba.p.6747,Jabari,Walker,PF,POR,SA,POR@SA,8:00PM EST,17,8.6, , ,2024-11-07,6747,0,Jabari Walker,109.01,113.3,107.53,111.66,3.0,3.0,5.0,5.0,3.0,3.0,5.0,5.0,-4.88,-4.13,2.0,4.97,-2.88,0.85,108.6,107.4,113.5,111.7,99.6,97.2,0.261,0.236,0.368,0.421,0.536,0.526,13.4,12.2,27.9,26.5,0.201,0.157,72.1,75.7,Moda Center,Frost Bank Center,69623.0,54491.0,6747,P,3.7,3.1,0.4,0.1,0.1,0.4,8.22,1.2,12.1,1.2,22.2,15.0,15.579999999999998,0.95,1.0,1.0901,0.9840000000000001,2.467777777777778,1.5766666666666669,0.4052228725799189,0.6342494714587738,0.4934714092751012,0.7723749119097956,0.3559538786711823
82,nba.p.10048,Scoot,Henderson,PG,POR,SA,POR@SA,8:00PM EST,23,22.4, , ,2024-11-07,10048,0,Scoot Henderson,109.01,113.3,107.53,111.66,3.0,3.0,5.0,5.0,3.0,3.0,5.0,5.0,-4.88,-4.13,2.0,4.97,-2.88,0.85,108.6,107.4,113.5,111.7,99.6,97.2,0.261,0.236,0.368,0.421,0.536,0.526,13.4,12.2,27.9,26.5,0.201,0.157,72.1,75.7,Moda Center,Frost Bank Center,69623.0,54491.0,10048,P,12.3,3.0,4.9,0.8,0.0,3.0,22.65,15.899999999999999,9.9,17.1,26.6,26.3,29.789999999999996,0.95,1.0,1.0901,0.9840000000000001,2.467777777777778,1.5766666666666669,0.4052228725799189,0.6342494714587738,0.4934714092751012,0.7723749119097956,0.5030577741124262
83,nba.p.10061,Justin,Minaya,SF,POR,SA,POR@SA,8:00PM EST,10,6.1, , ,2024-11-07,10061,0,Justin Minaya,109.01,113.3,107.53,111.66,3.0,3.0,5.0,5.0,3.0,3.0,5.0,5.0,-4.88,-4.13,2.0,4.97,-2.88,0.85,108.6,107.4,113.5,111.7,99.6,97.2,0.261,0.236,0.368,0.421,0.536,0.526,13.4,12.2,27.9,26.5,0.201,0.157,72.1,75.7,Moda Center,Frost Bank Center,69623.0,54491.0,10061,P,,,,,,,0.0,,,,,,,0.95,1.0,1.0901,0.9840000000000001,2.467777777777778,1.5766666666666669,0.4052228725799189,0.6342494714587738,0.4934714092751012,0.7723749119097956,
84,nba.p.10064,Rayan,Rupert,SF,POR,SA,POR@SA,8:00PM EST,10,10.8, , ,2024-11-07,10064,0,Rayan Rupert,109.01,113.3,107.53,111.66,3.0,3.0,5.0,5.0,3.0,3.0,5.0,5.0,-4.88,-4.13,2.0,4.97,-2.88,0.85,108.6,107.4,113.5,111.7,99.6,97.2,0.261,0.236,0.368,0.421,0.536,0.526,13.4,12.2,27.9,26.5,0.201,0.157,72.1,75.7,Moda Center,Frost Bank Center,69623.0,54491.0,10064,P,5.6,1.7,0.3,0.9,0.1,0.3,10.79,11.4,3.2,22.4,8.2,8.7,13.725000000000001,0.95,1.0,1.0901,0.9840000000000001,2.467777777777778,1.5766666666666669,0.4052228725799189,0.6342494714587738,0.4934714092751012,0.7723749119097956,0.53307406123847
85,nba.p.10065,Toumani,Camara,PF,POR,SA,POR@SA,8:00PM EST,12,24.6, , ,2024-11-07,10065,0,Toumani Camara,109.01,113.3,107.53,111.66,3.0,3.0,5.0,5.0,3.0,3.0,5.0,5.0,-4.88,-4.13,2.0,4.97,-2.88,0.85,108.6,107.4,113.5,111.7,99.6,97.2,0.261,0.236,0.368,0.421,0.536,0.526,13.4,12.2,27.9,26.5,0.201,0.157,72.1,75.7,Moda Center,Frost Bank Center,69623.0,54491.0,10065,P,9.8,4.5,2.6,1.8,0.4,0.9,24.8,34.0,26.5,23.6,25.7,13.9,36.42,0.95,1.0,1.0901,0.9840000000000001,2.467777777777778,1.5766666666666669,0.4052228725799189,0.6342494714587738,0.4934714092751012,0.7723749119097956,1.1787830789499134
86,nba.p.10119,Kris,Murray,SG,POR,SA,POR@SA,8:00PM EST,15,10.6, , ,2024-11-07,10119,0,Kris Murray,109.01,113.3,107.53,111.66,3.0,3.0,5.0,5.0,3.0,3.0,5.0,5.0,-4.88,-4.13,2.0,4.97,-2.88,0.85,108.6,107.4,113.5,111.7,99.6,97.2,0.261,0.236,0.368,0.421,0.536,0.526,13.4,12.2,27.9,26.5,0.201,0.157,72.1,75.7,Moda Center,Frost Bank Center,69623.0,54491.0,10119,P,4.8,2.9,0.9,0.5,0.1,0.8,10.63,2.2,12.3,14.6,25.6,8.4,16.590000000000003,0.95,1.0,1.0901,0.9840000000000001,2.467777777777778,1.5766666666666669,0.4052228725799189,0.6342494714587738,0.4934714092751012,0.7723749119097956,0.42956642020382346
87,nba.p.10164,Duop,Reath,C,POR,SA,POR@SA,8:00PM EST,12,3.3, , ,2024-11-07,10164,0,Duop Reath,109.01,113.3,107.53,111.66,3.0,3.0,5.0,5.0,3.0,3.0,5.0,5.0,-4.88,-4.13,2.0,4.97,-2.88,0.85,108.6,107.4,113.5,111.7,99.6,97.2,0.261,0.236,0.368,0.421,0.536,0.526,13.4,12.2,27.9,26.5,0.201,0.157,72.1,75.7,Moda Center,Frost Bank Center,69623.0,54491.0,10164,P,1.5,0.5,0.5,0.0,0.3,0.3,3.45,,,,,,,0.95,1.0,1.0901,0.9840000000000001,2.467777777777778,1.5766666666666669,0.4052228725799189,0.6342494714587738,0.4934714092751012,0.7723749119097956,
88,nba.p.10234,Taze,Moore,SG,POR,SA,POR@SA,8:00PM EST,10,9.5, , ,2024-11-07,10234,0,Taze Moore,109.01,113.3,107.53,111.66,3.0,3.0,5.0,5.0,3.0,3.0,5.0,5.0,-4.88,-4.13,2.0,4.97,-2.88,0.85,108.6,107.4,113.5,111.7,99.6,97.2,0.261,0.236,0.368,0.421,0.536,0.526,13.4,12.2,27.9,26.5,0.201,0.157,72.1,75.7,Moda Center,Frost Bank Center,69623.0,54491.0,10234,P,,,,,,,0.0,,,,,,,0.95,1.0,1.0901,0.9840000000000001,2.467777777777778,1.5766666666666669,0.4052228725799189,0.6342494714587738,0.4934714092751012,0.7723749119097956,
89,nba.p.10285,Donovan,Clingan,C,POR,SA,POR@SA,8:00PM EST,18,15.8, , ,2024-11-07,10285,0,Donovan Clingan,109.01,113.3,107.53,111.66,3.0,3.0,5.0,5.0,3.0,3.0,5.0,5.0,-4.88,-4.13,2.0,4.97,-2.88,0.85,108.6,107.4,113.5,111.7,99.6,97.2,0.261,0.236,0.368,0.421,0.536,0.526,13.4,12.2,27.9,26.5,0.201,0.157,72.1,75.7,Moda Center,Frost Bank Center,69623.0,54491.0,10285,P,4.3,5.4,0.0,0.3,1.8,0.9,16.18,14.600000000000001,9.8,14.4,19.2,12.2,21.23,0.95,1.0,1.0901,0.9840000000000001,2.467777777777778,1.5766666666666669,0.4052228725799189,0.6342494714587738,0.4934714092751012,0.7723749119097956,0.4580919781458294
90,nba.p.3930,Chris,Paul,PG,SA,POR,POR@SA,8:00PM EST,22,29.9, , ,2024-11-07,3930,1,Chris Paul,107.53,111.66,109.01,113.3,,3.0,,5.0,,3.0,,5.0,,-4.88,,2.0,,-2.88,,108.6,,113.5,,99.6,,0.261,,0.368,,0.536,,13.4,,27.9,,0.201,,72.1,,Moda Center,,69623.0,3930,P,11.8,4.0,8.3,1.0,0.1,2.4,29.95,16.4,38.2,38.3,47.4,36.5,47.41,0.95,1.0,1.0753,,1.5766666666666669,2.467777777777778,0.6342494714587738,0.4052228725799189,0.7723749119097956,0.4934714092751012,
91,nba.p.5013,Harrison,Barnes,SF,SA,POR,POR@SA,8:00PM EST,15,16.7, , ,2024-11-07,5013,1,Harrison Barnes,107.53,111.66,109.01,113.3,,3.0,,5.0,,3.0,,5.0,,-4.88,,2.0,,-2.88,,108.6,,113.5,,99.6,,0.261,,0.368,,0.536,,13.4,,27.9,,0.201,,72.1,,Moda Center,,69623.0,5013,P,9.5,3.3,1.4,0.4,0.3,0.6,17.06,2.7,15.7,25.1,13.4,26.3,21.810000000000002,0.95,1.0,1.0753,,1.5766666666666669,2.467777777777778,0.6342494714587738,0.4052228725799189,0.7723749119097956,0.4934714092751012,
92,nba.p.5823,Zach,Collins,C,SA,POR,POR@SA,8:00PM EST,19,13.7, , ,2024-11-07,5823,1,Zach Collins,107.53,111.66,109.01,113.3,,3.0,,5.0,,3.0,,5.0,,-4.88,,2.0,,-2.88,,108.6,,113.5,,99.6,,0.261,,0.368,,0.536,,13.4,,27.9,,0.201,,72.1,,Moda Center,,69623.0,5823,P,5.0,3.4,1.8,0.8,0.3,1.0,14.08,9.7,15.1,19.7,1.4,10.3,15.32,0.95,1.0,1.0753,,1.5766666666666669,2.467777777777778,0.6342494714587738,0.4052228725799189,0.7723749119097956,0.4934714092751012,
93,nba.p.6217,Keldon,Johnson,SF,SA,POR,POR@SA,8:00PM EST,27,22.0, , ,2024-11-07,6217,1,Keldon Johnson,107.53,111.66,109.01,113.3,,3.0,,5.0,,3.0,,5.0,,-4.88,,2.0,,-2.88,,108.6,,113.5,,99.6,,0.261,,0.368,,0.536,,13.4,,27.9,,0.201,,72.1,,Moda Center,,69623.0,6217,P,12.0,5.6,0.8,0.9,0.1,0.9,22.02,,,,,,,0.95,1.0,1.0753,,1.5766666666666669,2.467777777777778,0.6342494714587738,0.4052228725799189,0.7723749119097956,0.4934714092751012,
94,nba.p.6403,Devin,Vassell,SG,SA,POR,POR@SA,8:00PM EST,30,32.8,INJ, ,2024-11-07,6403,1,Devin Vassell,107.53,111.66,109.01,113.3,,3.0,,5.0,,3.0,,5.0,,-4.88,,2.0,,-2.88,,108.6,,113.5,,99.6,,0.261,,0.368,,0.536,,13.4,,27.9,,0.201,,72.1,,Moda Center,,69623.0,6403,P,,,,,,,0.0,,,,,,,0.95,1.0,1.0753,,1.5766666666666669,2.467777777777778,0.6342494714587738,0.4052228725799189,0.7723749119097956,0.4934714092751012,
95,nba.p.6433,Tre,Jones,PG,SA,POR,POR@SA,8:00PM EST,20,11.7,INJ, ,2024-11-07,6433,1,Tre Jones,107.53,111.66,109.01,113.3,,3.0,,5.0,,3.0,,5.0,,-4.88,,2.0,,-2.88,,108.6,,113.5,,99.6,,0.261,,0.368,,0.536,,13.4,,27.9,,0.201,,72.1,,Moda Center,,69623.0,6433,P,3.0,1.0,3.0,1.0,0.0,0.0,11.7,,,,,,,0.95,1.0,1.0753,,1.5766666666666669,2.467777777777778,0.6342494714587738,0.4052228725799189,0.7723749119097956,0.4934714092751012,
96,nba.p.6595,Charles,Bassey,C,SA,POR,POR@SA,8:00PM EST,10,5.0, , ,2024-11-07,6595,1,Charles Bassey,107.53,111.66,109.01,113.3,,3.0,,5.0,,3.0,,5.0,,-4.88,,2.0,,-2.88,,108.6,,113.5,,99.6,,0.261,,0.368,,0.536,,13.4,,27.9,,0.201,,72.1,,Moda Center,,69623.0,6595,P,1.5,1.8,0.3,0.3,0.3,0.5,5.41,,,,,,,0.95,1.0,1.0753,,1.5766666666666669,2.467777777777778,0.6342494714587738,0.4052228725799189,0.7723749119097956,0.4934714092751012,
97,nba.p.6596,Sandro,Mamukelashvili,C,SA,POR,POR@SA,8:00PM EST,12,9.2, , ,2024-11-07,6596,1,Sandro Mamukelashvili,107.53,111.66,109.01,113.3,,3.0,,5.0,,3.0,,5.0,,-4.88,,2.0,,-2.88,,108.6,,113.5,,99.6,,0.261,,0.368,,0.536,,13.4,,27.9,,0.201,,72.1,,Moda Center,,69623.0,6596,P,4.7,2.8,0.3,0.0,0.5,0.8,9.21,23.9,5.0,1.2,11.2,8.5,16.834999999999997,0.95,1.0,1.0753,,1.5766666666666669,2.467777777777778,0.6342494714587738,0.4052228725799189,0.7723749119097956,0.4934714092751012,
98,nba.p.6624,David,Duke Jr.,SF,SA,POR,POR@SA,8:00PM EST,10,6.0, , ,2024-11-07,6624,1,David Duke Jr.,107.53,111.66,109.01,113.3,,3.0,,5.0,,3.0,,5.0,,-4.88,,2.0,,-2.88,,108.6,,113.5,,99.6,,0.261,,0.368,,0.536,,13.4,,27.9,,0.201,,72.1,,Moda Center,,69623.0,6624,P,3.0,0.0,2.0,0.0,0.0,0.0,6.0,,,,,,,0.95,1.0,1.0753,,1.5766666666666669,2.467777777777778,0.6342494714587738,0.4052228725799189,0.7723749119097956,0.4934714092751012,
99,nba.p.6699,Jeremy,Sochan,PF,SA,POR,POR@SA,8:00PM EST,23,31.2,INJ, ,2024-11-07,6699,1,Jeremy Sochan,107.53,111.66,109.01,113.3,,3.0,,5.0,,3.0,,5.0,,-4.88,,2.0,,-2.88,,108.6,,113.5,,99.6,,0.261,,0.368,,0.536,,13.4,,27.9,,0.201,,72.1,,Moda Center,,69623.0,6699,P,15.4,7.7,3.0,1.0,0.4,2.3,31.04,,,,,,,0.95,1.0,1.0753,,1.5766666666666669,2.467777777777778,0.6342494714587738,0.4052228725799189,0.7723749119097956,0.4934714092751012,
100,nba.p.6710,Malaki,Branham,SG,SA,POR,POR@SA,8:00PM EST,10,14.2, , ,2024-11-07,6710,1,Malaki Branham,107.53,111.66,109.01,113.3,,3.0,,5.0,,3.0,,5.0,,-4.88,,2.0,,-2.88,,108.6,,113.5,,99.6,,0.261,,0.368,,0.536,,13.4,,27.9,,0.201,,72.1,,Moda Center,,69623.0,6710,P,9.1,2.0,0.9,0.6,0.3,1.4,14.15,,,,,,,0.95,1.0,1.0753,,1.5766666666666669,2.467777777777778,0.6342494714587738,0.4052228725799189,0.7723749119097956,0.4934714092751012,
101,nba.p.6715,Blake,Wesley,PG,SA,POR,POR@SA,8:00PM EST,10,5.4, , ,2024-11-07,6715,1,Blake Wesley,107.53,111.66,109.01,113.3,,3.0,,5.0,,3.0,,5.0,,-4.88,,2.0,,-2.88,,108.6,,113.5,,99.6,,0.261,,0.368,,0.536,,13.4,,27.9,,0.201,,72.1,,Moda Center,,69623.0,6715,P,3.4,0.6,1.1,0.1,0.0,0.9,5.17,,,,,,,0.95,1.0,1.0753,,1.5766666666666669,2.467777777777778,0.6342494714587738,0.4052228725799189,0.7723749119097956,0.4934714092751012,
102,nba.p.6754,Julian,Champagnie,SF,SA,POR,POR@SA,8:00PM EST,15,21.7, , ,2024-11-07,6754,1,Julian Champagnie,107.53,111.66,109.01,113.3,,3.0,,5.0,,3.0,,5.0,,-4.88,,2.0,,-2.88,,108.6,,113.5,,99.6,,0.261,,0.368,,0.536,,13.4,,27.9,,0.201,,72.1,,Moda Center,,69623.0,6754,P,10.6,5.1,1.6,0.8,0.5,1.3,21.72,17.6,30.0,21.7,25.2,6.6,28.995,0.95,1.0,1.0753,,1.5766666666666669,2.467777777777778,0.6342494714587738,0.4052228725799189,0.7723749119097956,0.4934714092751012,
103,nba.p.10051,Sidy,Cissoko,SF,SA,POR,POR@SA,8:00PM EST,10,3.4, , ,2024-11-07,10051,1,Sidy Cissoko,107.53,111.66,109.01,113.3,,3.0,,5.0,,3.0,,5.0,,-4.88,,2.0,,-2.88,,108.6,,113.5,,99.6,,0.261,,0.368,,0.536,,13.4,,27.9,,0.201,,72.1,,Moda Center,,69623.0,10051,P,1.3,0.8,1.0,0.0,0.0,0.3,3.46,,,,,,,0.95,1.0,1.0753,,1.5766666666666669,2.467777777777778,0.6342494714587738,0.4052228725799189,0.7723749119097956,0.4934714092751012,
104,nba.p.10094,Victor,Wembanyama,C,SA,POR,POR@SA,8:00PM EST,56,45.8, , ,2024-11-07,10094,1,Victor Wembanyama,107.53,111.66,109.01,113.3,,3.0,,5.0,,3.0,,5.0,,-4.88,,2.0,,-2.88,,108.6,,113.5,,99.6,,0.261,,0.368,,0.536,,13.4,,27.9,,0.201,,72.1,,Moda Center,,69623.0,10094,P,18.4,9.8,2.8,1.3,3.8,3.4,46.26,30.200000000000003,78.1,34.7,73.3,23.6,68.96000000000001,0.95,1.0,1.0753,,1.5766666666666669,2.467777777777778,0.6342494714587738,0.4052228725799189,0.7723749119097956,0.4934714092751012,
105,nba.p.10290,Stephon,Castle,SG,SA,POR,POR@SA,8:00PM EST,17,14.5, , ,2024-11-07,10290,1,Stephon Castle,107.53,111.66,109.01,113.3,,3.0,,5.0,,3.0,,5.0,,-4.88,,2.0,,-2.88,,108.6,,113.5,,99.6,,0.261,,0.368,,0.536,,13.4,,27.9,,0.201,,72.1,,Moda Center,,69623.0,10290,P,5.9,2.5,2.0,0.9,0.4,1.1,14.7,,,,,,,0.95,1.0,1.0753,,1.5766666666666669,2.467777777777778,0.6342494714587738,0.4052228725799189,0.7723749119097956,0.4934714092751012,
106,nba.p.10336,Harrison,Ingram,PF,SA,POR,POR@SA,8:00PM EST,10,1.2, , ,2024-11-07,10336,1,Harrison Ingram,107.53,111.66,109.01,113.3,,3.0,,5.0,,3.0,,5.0,,-4.88,,2.0,,-2.88,,108.6,,113.5,,99.6,,0.261,,0.368,,0.536,,13.4,,27.9,,0.201,,72.1,,Moda Center,,69623.0,10336,P,0.0,1.0,0.0,0.0,0.0,0.0,1.2,,,,,,,0.95,1.0,1.0753,,1.5766666666666669,2.467777777777778,0.6342494714587738,0.4052228725799189,0.7723749119097956,0.4934714092751012,
107,nba.p.10367,Riley,Minix,SF,SA,POR,POR@SA,8:00PM EST,10,2.4, , ,2024-11-07,10367,1,Riley Minix,107.53,111.66,109.01,113.3,,3.0,,5.0,,3.0,,5.0,,-4.88,,2.0,,-2.88,,108.6,,113.5,,99.6,,0.261,,0.368,,0.536,,13.4,,27.9,,0.201,,72.1,,Moda Center,,69623.0,10367,P,0.0,2.0,0.0,0.0,0.0,0.0,2.4,,,,,,,0.95,1.0,1.0753,,1.5766666666666669,2.467777777777778,0.6342494714587738,0.4052228725799189,0.7723749119097956,0.4934714092751012,
