,ID,First Name,Last Name,Position,Team,Opponent,Game,Time,Salary,FPPG,Injury Status,Starting,date,parsed_id,Home_Game,full_name,ORTG,DRTG,Opponent_ORTG,Opponent_DRTG,W,Opponent_W,L,Opponent_L,PW,Opponent_PW,PL,Opponent_PL,MOV,Opponent_MOV,SOS,Opponent_SOS,SRS,Opponent_SRS,ORtg,Opponent_ORtg,DRtg,Opponent_DRtg,Pace,Opponent_Pace,FTr,Opponent_FTr,3PAr,Opponent_3PAr,eFG%,Opponent_eFG%,TOV%,Opponent_TOV%,ORB%,Opponent_ORB%,FT/FGA,Opponent_FT/FGA,DRB%,Opponent_DRB%,ARENA,Opponent_ARENA,ATTENDANCE,Opponent_ATTENDANCE,player_id,position_type,PTS,REB,AST,ST,BLK,TO,total_points,FPPG_std,FPS1,FPS2,FPS3,FPS4,FPS5,C,PF,PG,SF,SG,U,F,G,FPPG_lowerbound,FPPG_upperbound,weighted_FPS,Home_Modifier,Opponent_Modifier,Team_Modifier,Pace_Modifier,Team_Odds,Opponent_Odds,Adjusted_Team_Odds,Adjusted_Opponent_Odds,Normalized_Team_Odds,Normalized_Opponent_Odds,Value_Score,log_Value_Score_with_std
99,nba.p.10318,Tristen,Newton,PG,IND,NY,NY@IND,5:00PM EST,10,0.0, , ,2024-11-10,10318,1,Tristen Newton,113.1,117.47,120.06,115.12,4.0,4.0,5.0,4.0,3.0,5.0,6.0,3.0,-4.11,5.0,-0.72,1.22,-4.83,6.22,113.3,120.0,117.3,114.7,98.8,94.7,0.262,0.212,0.363,0.407,0.533,0.55,11.7,11.4,20.9,24.7,0.228,0.154,71.6,76.0,Gainbridge Fieldhouse,Madison Square Garden (IV),50766.0,59436.0,10318,P,,,,,,,0.0,,,,,,,False,False,True,False,False,True,False,True,,,,0.95,1.0,1.131,0.9675,2.284,1.6620000000000001,0.43782837127845886,0.6016847172081828,0.5135726795096321,0.7057761732851984,,
100,nba.p.10324,Enrique,Freeman,C,IND,NY,NY@IND,5:00PM EST,10,3.4, , ,2024-11-10,10324,1,Enrique Freeman,113.1,117.47,120.06,115.12,4.0,4.0,5.0,4.0,3.0,5.0,6.0,3.0,-4.11,5.0,-0.72,1.22,-4.83,6.22,113.3,120.0,117.3,114.7,98.8,94.7,0.262,0.212,0.363,0.407,0.533,0.55,11.7,11.4,20.9,24.7,0.228,0.154,71.6,76.0,Gainbridge Fieldhouse,Madison Square Garden (IV),50766.0,59436.0,10324,P,1.3,0.3,0.0,0.3,0.3,0.3,3.16,,,,,,,True,False,False,False,False,True,False,False,,,,0.95,1.0,1.131,0.9675,2.284,1.6620000000000001,0.43782837127845886,0.6016847172081828,0.5135726795096321,0.7057761732851984,,
101,nba.p.6654,Matt,Ryan,SG,NY,IND,NY@IND,5:00PM EST,10,3.0, , ,2024-11-10,6654,0,Matt Ryan,120.06,115.12,113.1,117.47,,4.0,,5.0,,3.0,,6.0,,-4.11,,-0.72,,-4.83,,113.3,,117.3,,98.8,,0.262,,0.363,,0.533,,11.7,,20.9,,0.228,,71.6,,Gainbridge Fieldhouse,,50766.0,6654,P,3.0,0.0,0.0,0.0,0.0,0.0,3.0,,,,,,,False,False,False,False,True,True,False,True,,,,0.95,1.0,1.2006000000000001,,1.6620000000000001,2.284,0.6016847172081828,0.43782837127845886,0.7057761732851984,0.5135726795096321,,
102,nba.p.10429,Boo,Buie,SG,NY,IND,NY@IND,5:00PM EST,10,0.0, , ,2024-11-10,10429,0,Boo Buie,120.06,115.12,113.1,117.47,,4.0,,5.0,,3.0,,6.0,,-4.11,,-0.72,,-4.83,,113.3,,117.3,,98.8,,0.262,,0.363,,0.533,,11.7,,20.9,,0.228,,71.6,,Gainbridge Fieldhouse,,50766.0,10429,P,,,,,,,0.0,,,,,,,False,False,False,False,True,True,False,True,,,,0.95,1.0,1.2006000000000001,,1.6620000000000001,2.284,0.6016847172081828,0.43782837127845886,0.7057761732851984,0.5135726795096321,,
103,nba.p.4886,Jonas,Valanciunas,C,WAS,ORL,WAS@ORL,6:00PM EST,27,28.4, , ,2024-11-10,4886,0,Jonas Valanciunas,107.23,118.36,107.44,107.96,2.0,4.0,5.0,6.0,1.0,5.0,6.0,5.0,-11.57,-0.8,2.67,0.39,-8.9,-0.41,107.3,107.3,118.4,108.1,104.7,99.5,0.249,0.3,0.421,0.441,0.55,0.535,12.3,13.9,21.4,22.3,0.234,0.21,71.5,80.2,Capital One Arena,Kia Center,84023.0,56498.0,4886,P,13.3,7.7,2.9,0.6,0.6,1.9,28.59,9.613012014972208,37.0,39.9,17.9,37.6,19.799999999999997,True,False,False,False,False,True,False,False,18.786987985027793,38.013012014972205,45.685,0.95,1.0,1.0723,1.021,4.579,1.2129999999999999,0.21838829438742086,0.8244023083264634,0.25616946931644463,0.9670239076669415,0.435953429326674,-2.0002517576094303
104,nba.p.5497,Richaun,Holmes,C,WAS,ORL,WAS@ORL,6:00PM EST,13,4.2, , ,2024-11-10,5497,0,Richaun Holmes,107.23,118.36,107.44,107.96,2.0,4.0,5.0,6.0,1.0,5.0,6.0,5.0,-11.57,-0.8,2.67,0.39,-8.9,-0.41,107.3,107.3,118.4,108.1,104.7,99.5,0.249,0.3,0.421,0.441,0.55,0.535,12.3,13.9,21.4,22.3,0.234,0.21,71.5,80.2,Capital One Arena,Kia Center,84023.0,56498.0,5497,P,3.0,1.0,0.0,0.0,0.0,0.0,4.2,,,,,,,True,False,False,False,False,True,False,False,,,,0.95,1.0,1.0723,1.021,4.579,1.2129999999999999,0.21838829438742086,0.8244023083264634,0.25616946931644463,0.9670239076669415,,
105,nba.p.5667,Malcolm,Brogdon,PG,WAS,ORL,WAS@ORL,6:00PM EST,26,29.7,INJ, ,2024-11-10,5667,0,Malcolm Brogdon,107.23,118.36,107.44,107.96,2.0,4.0,5.0,6.0,1.0,5.0,6.0,5.0,-11.57,-0.8,2.67,0.39,-8.9,-0.41,107.3,107.3,118.4,108.1,104.7,99.5,0.249,0.3,0.421,0.441,0.55,0.535,12.3,13.9,21.4,22.3,0.234,0.21,71.5,80.2,Capital One Arena,Kia Center,84023.0,56498.0,5667,P,,,,,,,0.0,,,,,,,False,False,True,False,False,True,False,True,,,,0.95,1.0,1.0723,1.021,4.579,1.2129999999999999,0.21838829438742086,0.8244023083264634,0.25616946931644463,0.9670239076669415,,
106,nba.p.5840,Kyle,Kuzma,PF,WAS,ORL,WAS@ORL,6:00PM EST,34,30.6,INJ, ,2024-11-10,5840,0,Kyle Kuzma,107.23,118.36,107.44,107.96,2.0,4.0,5.0,6.0,1.0,5.0,6.0,5.0,-11.57,-0.8,2.67,0.39,-8.9,-0.41,107.3,107.3,118.4,108.1,104.7,99.5,0.249,0.3,0.421,0.441,0.55,0.535,12.3,13.9,21.4,22.3,0.234,0.21,71.5,80.2,Capital One Arena,Kia Center,84023.0,56498.0,5840,P,17.0,7.0,3.7,0.3,0.3,2.3,30.45,,,,,,,False,True,False,False,False,True,True,False,,,,0.95,1.0,1.0723,1.021,4.579,1.2129999999999999,0.21838829438742086,0.8244023083264634,0.25616946931644463,0.9670239076669415,,
107,nba.p.5959,Marvin,Bagley III,C,WAS,ORL,WAS@ORL,6:00PM EST,19,8.3, , ,2024-11-10,5959,0,Marvin Bagley III,107.23,118.36,107.44,107.96,2.0,4.0,5.0,6.0,1.0,5.0,6.0,5.0,-11.57,-0.8,2.67,0.39,-8.9,-0.41,107.3,107.3,118.4,108.1,104.7,99.5,0.249,0.3,0.421,0.441,0.55,0.535,12.3,13.9,21.4,22.3,0.234,0.21,71.5,80.2,Capital One Arena,Kia Center,84023.0,56498.0,5959,P,4.2,3.2,0.2,0.0,0.2,0.6,8.34,7.509860185116631,1.2,3.2,4.4,17.2,15.7,True,False,False,False,False,True,False,False,0.7901398148833696,15.809860185116632,12.765,0.95,1.0,1.0723,1.021,4.579,1.2129999999999999,0.21838829438742086,0.8244023083264634,0.25616946931644463,0.9670239076669415,0.17310015285978328,-1.9815755651356441
108,nba.p.6216,Jordan,Poole,SG,WAS,ORL,WAS@ORL,6:00PM EST,28,36.0, , ,2024-11-10,6216,0,Jordan Poole,107.23,118.36,107.44,107.96,2.0,4.0,5.0,6.0,1.0,5.0,6.0,5.0,-11.57,-0.8,2.67,0.39,-8.9,-0.41,107.3,107.3,118.4,108.1,104.7,99.5,0.249,0.3,0.421,0.441,0.55,0.535,12.3,13.9,21.4,22.3,0.234,0.21,71.5,80.2,Capital One Arena,Kia Center,84023.0,56498.0,6216,P,20.7,1.3,4.4,2.4,1.0,3.1,35.96,13.181534703624504,9.9,49.7,33.5,45.1,37.7,False,False,False,False,True,True,False,True,22.818465296375496,49.18153470362451,49.685,0.95,1.0,1.0723,1.021,4.579,1.2129999999999999,0.21838829438742086,0.8244023083264634,0.25616946931644463,0.9670239076669415,0.4571908141736006,-2.2754302630232974
109,nba.p.6411,Saddiq,Bey,PF,WAS,ORL,WAS@ORL,6:00PM EST,19,25.8,INJ, ,2024-11-10,6411,0,Saddiq Bey,107.23,118.36,107.44,107.96,2.0,4.0,5.0,6.0,1.0,5.0,6.0,5.0,-11.57,-0.8,2.67,0.39,-8.9,-0.41,107.3,107.3,118.4,108.1,104.7,99.5,0.249,0.3,0.421,0.441,0.55,0.535,12.3,13.9,21.4,22.3,0.234,0.21,71.5,80.2,Capital One Arena,Kia Center,84023.0,56498.0,6411,P,,,,,,,0.0,,,,,,,False,True,False,False,False,True,True,False,,,,0.95,1.0,1.0723,1.021,4.579,1.2129999999999999,0.21838829438742086,0.8244023083264634,0.25616946931644463,0.9670239076669415,,
110,nba.p.6471,Anthony,Gill,SF,WAS,ORL,WAS@ORL,6:00PM EST,10,3.2, , ,2024-11-10,6471,0,Anthony Gill,107.23,118.36,107.44,107.96,2.0,4.0,5.0,6.0,1.0,5.0,6.0,5.0,-11.57,-0.8,2.67,0.39,-8.9,-0.41,107.3,107.3,118.4,108.1,104.7,99.5,0.249,0.3,0.421,0.441,0.55,0.535,12.3,13.9,21.4,22.3,0.234,0.21,71.5,80.2,Capital One Arena,Kia Center,84023.0,56498.0,6471,P,1.4,0.2,0.4,0.4,0.0,0.2,3.24,4.0203233700785805,9.2,0.0,1.5,0.0,5.5,False,False,False,True,False,True,True,False,-0.8203233700785804,7.220323370078581,5.49,0.95,1.0,1.0723,1.021,4.579,1.2129999999999999,0.21838829438742086,0.8244023083264634,0.25616946931644463,0.9670239076669415,0.14144987814182525,-1.481195070723178
111,nba.p.6557,Corey,Kispert,SG,WAS,ORL,WAS@ORL,6:00PM EST,18,17.7, , ,2024-11-10,6557,0,Corey Kispert,107.23,118.36,107.44,107.96,2.0,4.0,5.0,6.0,1.0,5.0,6.0,5.0,-11.57,-0.8,2.67,0.39,-8.9,-0.41,107.3,107.3,118.4,108.1,104.7,99.5,0.249,0.3,0.421,0.441,0.55,0.535,12.3,13.9,21.4,22.3,0.234,0.21,71.5,80.2,Capital One Arena,Kia Center,84023.0,56498.0,6557,P,10.7,3.0,1.6,0.4,0.1,0.7,17.5,6.117383505419695,19.9,14.5,11.1,20.2,29.3,False,False,False,False,True,True,False,True,11.582616494580304,23.817383505419695,28.880000000000003,0.95,1.0,1.0723,1.021,4.579,1.2129999999999999,0.21838829438742086,0.8244023083264634,0.25616946931644463,0.9670239076669415,0.41338519335518253,-1.616552499376535
112,nba.p.6582,Jared,Butler,PG,WAS,ORL,WAS@ORL,6:00PM EST,10,13.9, , ,2024-11-10,6582,0,Jared Butler,107.23,118.36,107.44,107.96,2.0,4.0,5.0,6.0,1.0,5.0,6.0,5.0,-11.57,-0.8,2.67,0.39,-8.9,-0.41,107.3,107.3,118.4,108.1,104.7,99.5,0.249,0.3,0.421,0.441,0.55,0.535,12.3,13.9,21.4,22.3,0.234,0.21,71.5,80.2,Capital One Arena,Kia Center,84023.0,56498.0,6582,P,5.5,1.0,3.0,0.8,0.2,0.3,13.9,6.458379569726967,23.6,11.5,10.0,6.4,19.7,False,False,True,False,False,True,False,True,7.4416204302730335,20.358379569726967,21.965000000000003,0.95,1.0,1.0723,1.021,4.579,1.2129999999999999,0.21838829438742086,0.8244023083264634,0.25616946931644463,0.9670239076669415,0.5659283375929313,-1.5608593396799797
113,nba.p.6632,Justin,Champagnie,SF,WAS,ORL,WAS@ORL,6:00PM EST,13,3.9, , ,2024-11-10,6632,0,Justin Champagnie,107.23,118.36,107.44,107.96,2.0,4.0,5.0,6.0,1.0,5.0,6.0,5.0,-11.57,-0.8,2.67,0.39,-8.9,-0.41,107.3,107.3,118.4,108.1,104.7,99.5,0.249,0.3,0.421,0.441,0.55,0.535,12.3,13.9,21.4,22.3,0.234,0.21,71.5,80.2,Capital One Arena,Kia Center,84023.0,56498.0,6632,P,0.0,2.0,1.0,0.0,0.0,0.0,3.9,,,,,,,False,False,False,True,False,True,True,False,,,,0.95,1.0,1.0723,1.021,4.579,1.2129999999999999,0.21838829438742086,0.8244023083264634,0.25616946931644463,0.9670239076669415,,
114,nba.p.6700,Johnny,Davis,SG,WAS,ORL,WAS@ORL,6:00PM EST,10,6.2, , ,2024-11-10,6700,0,Johnny Davis,107.23,118.36,107.44,107.96,2.0,4.0,5.0,6.0,1.0,5.0,6.0,5.0,-11.57,-0.8,2.67,0.39,-8.9,-0.41,107.3,107.3,118.4,108.1,104.7,99.5,0.249,0.3,0.421,0.441,0.55,0.535,12.3,13.9,21.4,22.3,0.234,0.21,71.5,80.2,Capital One Arena,Kia Center,84023.0,56498.0,6700,P,3.3,1.7,0.3,0.2,0.0,0.2,6.19,8.095595510317116,5.4,5.0,21.9,0.0,4.7,False,False,False,False,True,True,False,True,-1.8955955103171158,14.295595510317117,7.37,0.95,1.0,1.0723,1.021,4.579,1.2129999999999999,0.21838829438742086,0.8244023083264634,0.25616946931644463,0.9670239076669415,0.18988808777873448,-2.0339310276793445
115,nba.p.6718,Patrick,Baldwin Jr.,PF,WAS,ORL,WAS@ORL,6:00PM EST,10,5.9, , ,2024-11-10,6718,0,Patrick Baldwin Jr.,107.23,118.36,107.44,107.96,2.0,4.0,5.0,6.0,1.0,5.0,6.0,5.0,-11.57,-0.8,2.67,0.39,-8.9,-0.41,107.3,107.3,118.4,108.1,104.7,99.5,0.249,0.3,0.421,0.441,0.55,0.535,12.3,13.9,21.4,22.3,0.234,0.21,71.5,80.2,Capital One Arena,Kia Center,84023.0,56498.0,6718,P,3.4,0.8,0.2,0.2,0.2,0.0,5.86,4.660257503615009,0.0,9.0,2.0,7.4,10.9,False,True,False,False,False,True,True,False,1.2397424963849915,10.56025750361501,8.834999999999999,0.95,1.0,1.0723,1.021,4.579,1.2129999999999999,0.21838829438742086,0.8244023083264634,0.25616946931644463,0.9670239076669415,0.22763382028834722,-1.528380793209259
116,nba.p.10078,Tristan,Vukcevic,C,WAS,ORL,WAS@ORL,6:00PM EST,17,17.4, , ,2024-11-10,10078,0,Tristan Vukcevic,107.23,118.36,107.44,107.96,2.0,4.0,5.0,6.0,1.0,5.0,6.0,5.0,-11.57,-0.8,2.67,0.39,-8.9,-0.41,107.3,107.3,118.4,108.1,104.7,99.5,0.249,0.3,0.421,0.441,0.55,0.535,12.3,13.9,21.4,22.3,0.234,0.21,71.5,80.2,Capital One Arena,Kia Center,84023.0,56498.0,10078,P,,,,,,,0.0,,,,,,,True,False,False,False,False,True,False,False,,,,0.95,1.0,1.0723,1.021,4.579,1.2129999999999999,0.21838829438742086,0.8244023083264634,0.25616946931644463,0.9670239076669415,,
117,nba.p.10099,Bilal,Coulibaly,SF,WAS,ORL,WAS@ORL,6:00PM EST,20,29.2, , ,2024-11-10,10099,0,Bilal Coulibaly,107.23,118.36,107.44,107.96,2.0,4.0,5.0,6.0,1.0,5.0,6.0,5.0,-11.57,-0.8,2.67,0.39,-8.9,-0.41,107.3,107.3,118.4,108.1,104.7,99.5,0.249,0.3,0.421,0.441,0.55,0.535,12.3,13.9,21.4,22.3,0.234,0.21,71.5,80.2,Capital One Arena,Kia Center,84023.0,56498.0,10099,P,16.6,5.4,2.6,1.1,0.4,2.4,29.08,10.854141189075298,26.1,13.8,34.6,49.3,27.9,False,False,False,True,False,True,True,False,18.345858810924703,40.054141189075295,43.300000000000004,0.95,1.0,1.0723,1.021,4.579,1.2129999999999999,0.21838829438742086,0.8244023083264634,0.25616946931644463,0.9670239076669415,0.5578123609782364,-2.0293947695976713
118,nba.p.10272,Kyshawn,George,SF,WAS,ORL,WAS@ORL,6:00PM EST,15,24.7, , ,2024-11-10,10272,0,Kyshawn George,107.23,118.36,107.44,107.96,2.0,4.0,5.0,6.0,1.0,5.0,6.0,5.0,-11.57,-0.8,2.67,0.39,-8.9,-0.41,107.3,107.3,118.4,108.1,104.7,99.5,0.249,0.3,0.421,0.441,0.55,0.535,12.3,13.9,21.4,22.3,0.234,0.21,71.5,80.2,Capital One Arena,Kia Center,84023.0,56498.0,10272,P,9.0,4.4,2.7,1.0,1.4,1.0,24.53,10.409565198366723,36.7,35.2,27.1,28.4,8.9,False,False,False,True,False,True,True,False,14.290434801633277,35.109565198366724,38.61,0.95,1.0,1.0723,1.021,4.579,1.2129999999999999,0.21838829438742086,0.8244023083264634,0.25616946931644463,0.9670239076669415,0.6631912319436398,-1.9257138703323844
119,nba.p.10273,Carlton,Carrington,PG,WAS,ORL,WAS@ORL,6:00PM EST,17,27.4,GTD, ,2024-11-10,10273,0,Carlton Carrington,107.23,118.36,107.44,107.96,2.0,4.0,5.0,6.0,1.0,5.0,6.0,5.0,-11.57,-0.8,2.67,0.39,-8.9,-0.41,107.3,107.3,118.4,108.1,104.7,99.5,0.249,0.3,0.421,0.441,0.55,0.535,12.3,13.9,21.4,22.3,0.234,0.21,71.5,80.2,Capital One Arena,Kia Center,84023.0,56498.0,10273,P,10.3,5.1,5.3,1.3,0.3,1.7,27.47,10.444524653525178,42.0,35.1,32.8,30.2,21.6,False,False,True,False,False,True,False,True,16.95547534647482,37.84452465352518,45.169999999999995,0.95,1.0,1.0723,1.021,4.579,1.2129999999999999,0.21838829438742086,0.8244023083264634,0.25616946931644463,0.9670239076669415,0.6845913420836007,-1.9159884119927542
120,nba.p.10294,Alex,Sarr,C,WAS,ORL,WAS@ORL,6:00PM EST,20,29.1, , ,2024-11-10,10294,0,Alex Sarr,107.23,118.36,107.44,107.96,2.0,4.0,5.0,6.0,1.0,5.0,6.0,5.0,-11.57,-0.8,2.67,0.39,-8.9,-0.41,107.3,107.3,118.4,108.1,104.7,99.5,0.249,0.3,0.421,0.441,0.55,0.535,12.3,13.9,21.4,22.3,0.234,0.21,71.5,80.2,Capital One Arena,Kia Center,84023.0,56498.0,10294,P,9.6,6.7,2.1,0.6,2.6,1.1,29.29,7.982212367866086,23.5,34.2,39.7,34.0,27.299999999999997,True,False,False,False,False,True,False,False,21.117787632133915,37.082212367866084,42.84,0.95,1.0,1.0723,1.021,4.579,1.2129999999999999,0.21838829438742086,0.8244023083264634,0.25616946931644463,0.9670239076669415,0.5518864097992527,-1.755774988582834
121,nba.p.4911,Cory,Joseph,PG,ORL,WAS,WAS@ORL,6:00PM EST,10,3.7, , ,2024-11-10,4911,1,Cory Joseph,107.44,107.96,107.23,118.36,4.0,2.0,6.0,5.0,5.0,1.0,5.0,6.0,-0.8,-11.57,0.39,2.67,-0.41,-8.9,107.3,107.3,108.1,118.4,99.5,104.7,0.3,0.249,0.441,0.421,0.535,0.55,13.9,12.3,22.3,21.4,0.21,0.234,80.2,71.5,Kia Center,Capital One Arena,56498.0,84023.0,4911,P,2.0,0.5,0.5,0.0,0.2,0.2,3.75,3.545372570924904,3.0,3.0,1.4,10.2,4.5,False,False,True,False,False,True,False,True,0.15462742907509597,7.245372570924904,6.725,0.95,1.0,1.0744,1.021,1.2129999999999999,4.579,0.8244023083264634,0.21838829438742086,0.9670239076669415,0.25616946931644463,0.17360899201455288,-1.354026088345926
122,nba.p.5159,Kentavious,Caldwell-Pope,SG,ORL,WAS,WAS@ORL,6:00PM EST,20,18.8, , ,2024-11-10,5159,1,Kentavious Caldwell-Pope,107.44,107.96,107.23,118.36,4.0,2.0,6.0,5.0,5.0,1.0,5.0,6.0,-0.8,-11.57,0.39,2.67,-0.41,-8.9,107.3,107.3,108.1,118.4,99.5,104.7,0.3,0.249,0.441,0.421,0.535,0.55,13.9,12.3,22.3,21.4,0.21,0.234,80.2,71.5,Kia Center,Capital One Arena,56498.0,84023.0,5159,P,6.8,2.2,1.8,1.7,0.7,0.5,18.84,8.653091932945125,33.1,25.0,29.0,12.1,12.7,False,False,False,False,True,True,False,True,10.146908067054875,27.453091932945128,30.099999999999998,0.95,1.0,1.0744,1.021,1.2129999999999999,4.579,0.8244023083264634,0.21838829438742086,0.9670239076669415,0.25616946931644463,0.38852272562364626,-1.9390378769278618
123,nba.p.5330,Gary,Harris,SG,ORL,WAS,WAS@ORL,6:00PM EST,10,8.6, , ,2024-11-10,5330,1,Gary Harris,107.44,107.96,107.23,118.36,4.0,2.0,6.0,5.0,5.0,1.0,5.0,6.0,-0.8,-11.57,0.39,2.67,-0.41,-8.9,107.3,107.3,108.1,118.4,99.5,104.7,0.3,0.249,0.441,0.421,0.535,0.55,13.9,12.3,22.3,21.4,0.21,0.234,80.2,71.5,Kia Center,Capital One Arena,56498.0,84023.0,5330,P,4.4,1.4,0.6,0.1,0.6,0.4,8.68,8.444968916461445,14.2,5.2,4.2,3.2,3.9,False,False,False,False,True,True,False,True,0.15503108353855488,17.044968916461443,10.725,0.95,1.0,1.0744,1.021,1.2129999999999999,4.579,0.8244023083264634,0.21838829438742086,0.9670239076669415,0.25616946931644463,0.27687084600090406,-2.0010697766132974
124,nba.p.5768,Jonathan,Isaac,PF,ORL,WAS,WAS@ORL,6:00PM EST,18,14.6,GTD, ,2024-11-10,5768,1,Jonathan Isaac,107.44,107.96,107.23,118.36,4.0,2.0,6.0,5.0,5.0,1.0,5.0,6.0,-0.8,-11.57,0.39,2.67,-0.41,-8.9,107.3,107.3,108.1,118.4,99.5,104.7,0.3,0.249,0.441,0.421,0.535,0.55,13.9,12.3,22.3,21.4,0.21,0.234,80.2,71.5,Kia Center,Capital One Arena,56498.0,84023.0,5768,P,6.0,3.7,0.3,0.7,0.7,0.6,14.49,4.986983055916673,12.4,18.2,4.2,16.5,17.8,False,True,False,False,False,True,True,False,9.613016944083327,19.586983055916672,21.985,0.95,1.0,1.0744,1.021,1.2129999999999999,4.579,0.8244023083264634,0.21838829438742086,0.9670239076669415,0.25616946931644463,0.3153072027624903,-1.5155173691791222
125,nba.p.6018,Wendell,Carter Jr.,C,ORL,WAS,WAS@ORL,6:00PM EST,21,26.7,INJ, ,2024-11-10,6018,1,Wendell Carter Jr.,107.44,107.96,107.23,118.36,4.0,2.0,6.0,5.0,5.0,1.0,5.0,6.0,-0.8,-11.57,0.39,2.67,-0.41,-8.9,107.3,107.3,108.1,118.4,99.5,104.7,0.3,0.249,0.441,0.421,0.535,0.55,13.9,12.3,22.3,21.4,0.21,0.234,80.2,71.5,Kia Center,Capital One Arena,56498.0,84023.0,6018,P,8.3,8.8,2.2,1.3,0.3,0.5,26.46,7.371951347280222,16.2,31.4,27.5,19.0,33.2,True,False,False,False,False,True,False,False,19.32804865271978,34.07195134728022,36.245000000000005,0.95,1.0,1.0744,1.021,1.2129999999999999,4.579,0.8244023083264634,0.21838829438742086,0.9670239076669415,0.25616946931644463,0.44556260687324983,-1.756388400099687
126,nba.p.6036,Moritz,Wagner,C,ORL,WAS,WAS@ORL,6:00PM EST,19,19.3, , ,2024-11-10,6036,1,Moritz Wagner,107.44,107.96,107.23,118.36,4.0,2.0,6.0,5.0,5.0,1.0,5.0,6.0,-0.8,-11.57,0.39,2.67,-0.41,-8.9,107.3,107.3,108.1,118.4,99.5,104.7,0.3,0.249,0.441,0.421,0.535,0.55,13.9,12.3,22.3,21.4,0.21,0.234,80.2,71.5,Kia Center,Capital One Arena,56498.0,84023.0,6036,P,11.9,4.5,0.8,0.6,0.3,1.9,19.3,3.9891519566611313,21.8,18.7,23.9,16.2,24.0,True,False,False,False,False,True,False,False,15.310848043338869,23.289151956661133,29.245,0.95,1.0,1.0744,1.021,1.2129999999999999,4.579,0.8244023083264634,0.21838829438742086,0.9670239076669415,0.25616946931644463,0.3973543315566895,-1.2726852611634072
127,nba.p.6206,Goga,Bitadze,C,ORL,WAS,WAS@ORL,6:00PM EST,13,19.8, , ,2024-11-10,6206,1,Goga Bitadze,107.44,107.96,107.23,118.36,4.0,2.0,6.0,5.0,5.0,1.0,5.0,6.0,-0.8,-11.57,0.39,2.67,-0.41,-8.9,107.3,107.3,108.1,118.4,99.5,104.7,0.3,0.249,0.441,0.421,0.535,0.55,13.9,12.3,22.3,21.4,0.21,0.234,80.2,71.5,Kia Center,Capital One Arena,56498.0,84023.0,6206,P,6.2,5.8,1.7,0.5,1.2,0.8,20.01,17.024296363335154,35.3,37.4,32.8,7.7,5.4,True,False,False,False,False,True,False,False,2.775703636664847,36.82429636333515,30.905,0.95,1.0,1.0744,1.021,1.2129999999999999,4.579,0.8244023083264634,0.21838829438742086,0.9670239076669415,0.25616946931644463,0.6137129995092658,-2.4131829110519427
128,nba.p.6407,Cole,Anthony,PG,ORL,WAS,WAS@ORL,6:00PM EST,18,11.7, , ,2024-11-10,6407,1,Cole Anthony,107.44,107.96,107.23,118.36,4.0,2.0,6.0,5.0,5.0,1.0,5.0,6.0,-0.8,-11.57,0.39,2.67,-0.41,-8.9,107.3,107.3,108.1,118.4,99.5,104.7,0.3,0.249,0.441,0.421,0.535,0.55,13.9,12.3,22.3,21.4,0.21,0.234,80.2,71.5,Kia Center,Capital One Arena,56498.0,84023.0,6407,P,3.4,2.6,2.4,0.9,0.1,1.4,11.72,5.917151220936353,20.2,6.9,19.1,5.2,7.5,False,False,True,False,False,True,False,True,5.782848779063646,17.617151220936353,16.25,0.95,1.0,1.0744,1.021,1.2129999999999999,4.579,0.8244023083264634,0.21838829438742086,0.9670239076669415,0.25616946931644463,0.23305626767752866,-1.7245081536778437
129,nba.p.6500,Trevelin,Queen,SG,ORL,WAS,WAS@ORL,6:00PM EST,10,-1.0, , ,2024-11-10,6500,1,Trevelin Queen,107.44,107.96,107.23,118.36,4.0,2.0,6.0,5.0,5.0,1.0,5.0,6.0,-0.8,-11.57,0.39,2.67,-0.41,-8.9,107.3,107.3,108.1,118.4,99.5,104.7,0.3,0.249,0.441,0.421,0.535,0.55,13.9,12.3,22.3,21.4,0.21,0.234,80.2,71.5,Kia Center,Capital One Arena,56498.0,84023.0,6500,P,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,,,,,,,False,False,False,False,True,True,False,True,,,,0.95,1.0,1.0744,1.021,1.2129999999999999,4.579,0.8244023083264634,0.21838829438742086,0.9670239076669415,0.25616946931644463,,
130,nba.p.6516,Jalen,Suggs,SG,ORL,WAS,WAS@ORL,6:00PM EST,23,35.1, , ,2024-11-10,6516,1,Jalen Suggs,107.44,107.96,107.23,118.36,4.0,2.0,6.0,5.0,5.0,1.0,5.0,6.0,-0.8,-11.57,0.39,2.67,-0.41,-8.9,107.3,107.3,108.1,118.4,99.5,104.7,0.3,0.249,0.441,0.421,0.535,0.55,13.9,12.3,22.3,21.4,0.21,0.234,80.2,71.5,Kia Center,Capital One Arena,56498.0,84023.0,6516,P,16.3,5.4,4.4,1.7,1.1,2.7,35.08,13.25760159304842,22.7,31.0,36.2,26.8,57.1,False,False,False,False,True,True,False,True,21.84239840695158,48.35760159304842,49.835,0.95,1.0,1.0744,1.021,1.2129999999999999,4.579,0.8244023083264634,0.21838829438742086,0.9670239076669415,0.25616946931644463,0.559353749283675,-2.2130187374585804
