,ID,First Name,Last Name,Position,Team,Opponent,Game,Time,Salary,FPPG,Injury Status,Starting,date,parsed_id,Home_Game,full_name,ORTG,DRTG,Opponent_ORTG,Opponent_DRTG,W,Opponent_W,L,Opponent_L,PW,Opponent_PW,PL,Opponent_PL,MOV,Opponent_MOV,SOS,Opponent_SOS,SRS,Opponent_SRS,ORtg,Opponent_ORtg,DRtg,Opponent_DRtg,Pace,Opponent_Pace,FTr,Opponent_FTr,3PAr,Opponent_3PAr,eFG%,Opponent_eFG%,TOV%,Opponent_TOV%,ORB%,Opponent_ORB%,FT/FGA,Opponent_FT/FGA,DRB%,Opponent_DRB%,ARENA,Opponent_ARENA,ATTENDANCE,Opponent_ATTENDANCE,player_id,position_type,PTS,REB,AST,ST,BLK,TO,total_points,FPPG_std,FPS1,FPS2,FPS3,FPS4,FPS5,C,PF,PG,SF,SG,U,F,G,weighted_FPS,Home_Modifier,Opponent_Modifier,Team_Modifier,Pace_Modifier,Team_Odds,Opponent_Odds,Adjusted_Team_Odds,Adjusted_Opponent_Odds,Normalized_Team_Odds,Normalized_Opponent_Odds,Value_Score,log_Value_Score_with_std
85,nba.p.10274,Kel'el,Ware,C,MIA,DEN,MIA@DEN,9:00PM EST,10,7.7, , ,2024-11-08,10274,0,Kel'el Ware,113.2,112.85,115.5,114.02,3.0,5.0,4.0,3.0,4.0,4.0,3.0,4.0,0.57,1.75,-0.68,0.47,-0.11,2.22,113.2,115.7,112.6,114.0,96.4,100.3,0.284,0.325,0.425,0.345,0.53,0.535,13.3,12.9,25.2,30.4,0.168,0.178,72.3,74.7,Kaseya Center,Ball Arena,78480.0,98226.0,10274,P,3.0,2.0,0.0,0.7,0.3,0.7,7.7,,,,,,,True,False,False,False,False,1,0,0,,0.95,1.0,1.1320000000000001,0.9834999999999999,2.222,1.693,0.45004500450045004,0.5906674542232723,0.5067506750675067,0.6650915534554045,,
86,nba.p.10311,Keshad,Johnson,SF,MIA,DEN,MIA@DEN,9:00PM EST,10,0.0, , ,2024-11-08,10311,0,Keshad Johnson,113.2,112.85,115.5,114.02,3.0,5.0,4.0,3.0,4.0,4.0,3.0,4.0,0.57,1.75,-0.68,0.47,-0.11,2.22,113.2,115.7,112.6,114.0,96.4,100.3,0.284,0.325,0.425,0.345,0.53,0.535,13.3,12.9,25.2,30.4,0.168,0.178,72.3,74.7,Kaseya Center,Ball Arena,78480.0,98226.0,10311,P,,,,,,,0.0,,,,,,,False,False,False,True,False,1,1,0,,0.95,1.0,1.1320000000000001,0.9834999999999999,2.222,1.693,0.45004500450045004,0.5906674542232723,0.5067506750675067,0.6650915534554045,,
87,nba.p.10312,Pelle,Larsson,SG,MIA,DEN,MIA@DEN,9:00PM EST,11,12.0, , ,2024-11-08,10312,0,Pelle Larsson,113.2,112.85,115.5,114.02,3.0,5.0,4.0,3.0,4.0,4.0,3.0,4.0,0.57,1.75,-0.68,0.47,-0.11,2.22,113.2,115.7,112.6,114.0,96.4,100.3,0.284,0.325,0.425,0.345,0.53,0.535,13.3,12.9,25.2,30.4,0.168,0.178,72.3,74.7,Kaseya Center,Ball Arena,78480.0,98226.0,10312,P,7.0,0.8,1.8,0.8,0.0,0.8,12.26,,,,,,,False,False,False,False,True,1,0,1,,0.95,1.0,1.1320000000000001,0.9834999999999999,2.222,1.693,0.45004500450045004,0.5906674542232723,0.5067506750675067,0.6650915534554045,,
88,nba.p.4390,Russell,Westbrook,PG,DEN,MIA,MIA@DEN,9:00PM EST,19,29.0, , ,2024-11-08,4390,1,Russell Westbrook,115.5,114.02,113.2,112.85,5.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,1.75,0.57,0.47,-0.68,2.22,-0.11,115.7,113.2,114.0,112.6,100.3,96.4,0.325,0.284,0.345,0.425,0.535,0.53,12.9,13.3,30.4,25.2,0.178,0.168,74.7,72.3,Ball Arena,Kaseya Center,98226.0,78480.0,4390,P,12.4,4.0,4.9,1.8,0.6,2.6,29.15,9.704555263232978,44.2,39.2,30.1,24.7,32.7,False,False,True,False,False,1,0,1,48.55500000000001,0.95,1.0,1.155,0.9834999999999999,1.693,2.222,0.5906674542232723,0.45004500450045004,0.6650915534554045,0.5067506750675067,0.9294715040119549,-1.7134232431084726
89,nba.p.4497,DeAndre,Jordan,C,DEN,MIA,MIA@DEN,9:00PM EST,10,12.3, , ,2024-11-08,4497,1,DeAndre Jordan,115.5,114.02,113.2,112.85,5.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,1.75,0.57,0.47,-0.68,2.22,-0.11,115.7,113.2,114.0,112.6,100.3,96.4,0.325,0.284,0.345,0.425,0.535,0.53,12.9,13.3,30.4,25.2,0.178,0.168,74.7,72.3,Ball Arena,Kaseya Center,98226.0,78480.0,4497,P,4.0,6.5,1.0,0.0,0.5,2.5,12.3,,,,,,,True,False,False,False,False,1,0,0,,0.95,1.0,1.155,0.9834999999999999,1.693,2.222,0.5906674542232723,0.45004500450045004,0.6650915534554045,0.5067506750675067,,
90,nba.p.5295,Aaron,Gordon,PF,DEN,MIA,MIA@DEN,9:00PM EST,29,29.9,INJ, ,2024-11-08,5295,1,Aaron Gordon,115.5,114.02,113.2,112.85,5.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,1.75,0.57,0.47,-0.68,2.22,-0.11,115.7,113.2,114.0,112.6,100.3,96.4,0.325,0.284,0.345,0.425,0.535,0.53,12.9,13.3,30.4,25.2,0.178,0.168,74.7,72.3,Ball Arena,Kaseya Center,98226.0,78480.0,5295,P,15.4,6.7,3.1,0.7,0.3,1.3,29.79,15.55318065771206,3.5,26.7,50.2,35.0,45.2,False,True,False,False,False,1,1,0,40.910000000000004,0.95,1.0,1.155,0.9834999999999999,1.693,2.222,0.5906674542232723,0.45004500450045004,0.6650915534554045,0.5067506750675067,0.5130825017867775,-2.392429306184476
91,nba.p.5323,Dario,Saric,C,DEN,MIA,MIA@DEN,9:00PM EST,15,3.4, , ,2024-11-08,5323,1,Dario Saric,115.5,114.02,113.2,112.85,5.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,1.75,0.57,0.47,-0.68,2.22,-0.11,115.7,113.2,114.0,112.6,100.3,96.4,0.325,0.284,0.345,0.425,0.535,0.53,12.9,13.3,30.4,25.2,0.178,0.168,74.7,72.3,Ball Arena,Kaseya Center,98226.0,78480.0,5323,P,1.0,1.6,0.2,0.2,0.0,0.4,3.42,2.298260211551338,2.4,5.4,0.7,2.4,6.2,True,False,False,False,False,1,0,0,5.345000000000001,0.95,1.0,1.155,0.9834999999999999,1.693,2.222,0.5906674542232723,0.45004500450045004,0.6650915534554045,0.5067506750675067,0.12960213996489764,-1.0715296386284061
92,nba.p.5352,Nikola,Jokic,C,DEN,MIA,MIA@DEN,9:00PM EST,60,65.7, , ,2024-11-08,5352,1,Nikola Jokic,115.5,114.02,113.2,112.85,5.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,1.75,0.57,0.47,-0.68,2.22,-0.11,115.7,113.2,114.0,112.6,100.3,96.4,0.325,0.284,0.345,0.425,0.535,0.53,12.9,13.3,30.4,25.2,0.178,0.168,74.7,72.3,Ball Arena,Kaseya Center,98226.0,78480.0,5352,P,28.8,13.5,11.0,1.5,1.3,4.0,65.9,8.00678283885428,78.0,66.3,57.7,65.3,76.6,True,False,False,False,False,1,0,0,101.30000000000001,0.95,1.0,1.155,0.9834999999999999,1.693,2.222,0.5906674542232723,0.45004500450045004,0.6650915534554045,0.5067506750675067,0.6140643956241408,-1.719222475039117
93,nba.p.5638,Jamal,Murray,PG,DEN,MIA,MIA@DEN,9:00PM EST,37,30.5,INJ, ,2024-11-08,5638,1,Jamal Murray,115.5,114.02,113.2,112.85,5.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,1.75,0.57,0.47,-0.68,2.22,-0.11,115.7,113.2,114.0,112.6,100.3,96.4,0.325,0.284,0.345,0.425,0.535,0.53,12.9,13.3,30.4,25.2,0.178,0.168,74.7,72.3,Ball Arena,Kaseya Center,98226.0,78480.0,5638,P,16.2,4.4,4.4,1.2,0.0,1.2,30.48,9.54735565483972,15.9,31.1,41.3,35.9,28.2,False,False,True,False,False,1,0,1,41.279999999999994,0.95,1.0,1.155,0.9834999999999999,1.693,2.222,0.5906674542232723,0.45004500450045004,0.6650915534554045,0.5067506750675067,0.4057828486651561,-2.0152808443977155
94,nba.p.5862,Vlatko,Cancar,PF,DEN,MIA,MIA@DEN,9:00PM EST,10,1.2,INJ, ,2024-11-08,5862,1,Vlatko Cancar,115.5,114.02,113.2,112.85,5.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,1.75,0.57,0.47,-0.68,2.22,-0.11,115.7,113.2,114.0,112.6,100.3,96.4,0.325,0.284,0.345,0.425,0.535,0.53,12.9,13.3,30.4,25.2,0.178,0.168,74.7,72.3,Ball Arena,Kaseya Center,98226.0,78480.0,5862,P,0.0,1.0,0.0,0.0,0.0,0.0,1.2,,,,,,,False,True,False,False,False,1,1,0,,0.95,1.0,1.155,0.9834999999999999,1.693,2.222,0.5906674542232723,0.45004500450045004,0.6650915534554045,0.5067506750675067,,
95,nba.p.6025,Michael,Porter Jr.,SF,DEN,MIA,MIA@DEN,9:00PM EST,27,33.0, , ,2024-11-08,6025,1,Michael Porter Jr.,115.5,114.02,113.2,112.85,5.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,1.75,0.57,0.47,-0.68,2.22,-0.11,115.7,113.2,114.0,112.6,100.3,96.4,0.325,0.284,0.345,0.425,0.535,0.53,12.9,13.3,30.4,25.2,0.178,0.168,74.7,72.3,Ball Arena,Kaseya Center,98226.0,78480.0,6025,P,17.8,7.3,2.6,1.0,0.3,1.1,33.26,5.749891303320438,38.9,38.3,29.0,42.2,28.0,False,False,False,True,False,1,1,0,51.53,0.95,1.0,1.155,0.9834999999999999,1.693,2.222,0.5906674542232723,0.45004500450045004,0.6650915534554045,0.5067506750675067,0.6941480378745634,-1.382346419595032
96,nba.p.6414,Zeke,Nnaji,C,DEN,MIA,MIA@DEN,9:00PM EST,10,5.9, , ,2024-11-08,6414,1,Zeke Nnaji,115.5,114.02,113.2,112.85,5.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,1.75,0.57,0.47,-0.68,2.22,-0.11,115.7,113.2,114.0,112.6,100.3,96.4,0.325,0.284,0.345,0.425,0.535,0.53,12.9,13.3,30.4,25.2,0.178,0.168,74.7,72.3,Ball Arena,Kaseya Center,98226.0,78480.0,6414,P,2.8,0.8,0.5,0.0,0.5,0.0,6.01,,,,,,,True,False,False,False,False,1,0,0,,0.95,1.0,1.155,0.9834999999999999,1.693,2.222,0.5906674542232723,0.45004500450045004,0.6650915534554045,0.5067506750675067,,
97,nba.p.6711,Christian,Braun,SG,DEN,MIA,MIA@DEN,9:00PM EST,14,29.7, , ,2024-11-08,6711,1,Christian Braun,115.5,114.02,113.2,112.85,5.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,1.75,0.57,0.47,-0.68,2.22,-0.11,115.7,113.2,114.0,112.6,100.3,96.4,0.325,0.284,0.345,0.425,0.535,0.53,12.9,13.3,30.4,25.2,0.178,0.168,74.7,72.3,Ball Arena,Kaseya Center,98226.0,78480.0,6711,P,16.0,5.3,1.5,1.1,1.0,1.3,29.61,5.654265141087238,40.6,24.8,28.9,23.4,26.1,False,False,False,False,True,1,0,1,42.84,0.95,1.0,1.155,0.9834999999999999,1.693,2.222,0.5906674542232723,0.45004500450045004,0.6650915534554045,0.5067506750675067,1.1129538305685316,-1.1471711354598955
98,nba.p.6720,Peyton,Watson,SF,DEN,MIA,MIA@DEN,9:00PM EST,10,16.4, , ,2024-11-08,6720,1,Peyton Watson,115.5,114.02,113.2,112.85,5.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,1.75,0.57,0.47,-0.68,2.22,-0.11,115.7,113.2,114.0,112.6,100.3,96.4,0.325,0.284,0.345,0.425,0.535,0.53,12.9,13.3,30.4,25.2,0.178,0.168,74.7,72.3,Ball Arena,Kaseya Center,98226.0,78480.0,6720,P,6.5,2.6,1.0,1.0,1.0,0.8,16.32,10.164925690122594,28.1,32.1,21.3,6.2,9.4,False,False,False,True,False,1,1,0,26.375000000000004,0.95,1.0,1.155,0.9834999999999999,1.693,2.222,0.5906674542232723,0.45004500450045004,0.6650915534554045,0.5067506750675067,0.959286185661602,-1.7401970137409077
99,nba.p.10067,Hunter,Tyson,SF,DEN,MIA,MIA@DEN,9:00PM EST,10,7.4, , ,2024-11-08,10067,1,Hunter Tyson,115.5,114.02,113.2,112.85,5.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,1.75,0.57,0.47,-0.68,2.22,-0.11,115.7,113.2,114.0,112.6,100.3,96.4,0.325,0.284,0.345,0.425,0.535,0.53,12.9,13.3,30.4,25.2,0.178,0.168,74.7,72.3,Ball Arena,Kaseya Center,98226.0,78480.0,10067,P,2.2,2.2,0.8,0.4,0.2,0.4,7.44,6.411552074186093,7.800000000000001,7.2,17.8,3.2,1.2,False,False,False,True,False,1,1,0,8.730000000000002,0.95,1.0,1.155,0.9834999999999999,1.693,2.222,0.5906674542232723,0.45004500450045004,0.6650915534554045,0.5067506750675067,0.3175191810739635,-1.7272893140629593
100,nba.p.10074,Jalen,Pickett,PG,DEN,MIA,MIA@DEN,9:00PM EST,10,0.0, , ,2024-11-08,10074,1,Jalen Pickett,115.5,114.02,113.2,112.85,5.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,1.75,0.57,0.47,-0.68,2.22,-0.11,115.7,113.2,114.0,112.6,100.3,96.4,0.325,0.284,0.345,0.425,0.535,0.53,12.9,13.3,30.4,25.2,0.178,0.168,74.7,72.3,Ball Arena,Kaseya Center,98226.0,78480.0,10074,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,False,False,True,False,False,1,0,1,,0.95,1.0,1.155,0.9834999999999999,1.693,2.222,0.5906674542232723,0.45004500450045004,0.6650915534554045,0.5067506750675067,,
101,nba.p.10112,Julian,Strawther,SG,DEN,MIA,MIA@DEN,9:00PM EST,10,17.3, , ,2024-11-08,10112,1,Julian Strawther,115.5,114.02,113.2,112.85,5.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,1.75,0.57,0.47,-0.68,2.22,-0.11,115.7,113.2,114.0,112.6,100.3,96.4,0.325,0.284,0.345,0.425,0.535,0.53,12.9,13.3,30.4,25.2,0.178,0.168,74.7,72.3,Ball Arena,Kaseya Center,98226.0,78480.0,10112,P,9.4,2.3,1.8,1.1,0.1,1.1,17.36,7.733738700377346,22.0,27.9,26.4,8.7,13.8,False,False,False,False,True,1,0,1,26.045,0.95,1.0,1.155,0.9834999999999999,1.693,2.222,0.5906674542232723,0.45004500450045004,0.6650915534554045,0.5067506750675067,0.9472837423907651,-1.5007580882003224
102,nba.p.10286,DaRon,Holmes II,C,DEN,MIA,MIA@DEN,9:00PM EST,10,0.0,INJ, ,2024-11-08,10286,1,DaRon Holmes II,115.5,114.02,113.2,112.85,5.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,1.75,0.57,0.47,-0.68,2.22,-0.11,115.7,113.2,114.0,112.6,100.3,96.4,0.325,0.284,0.345,0.425,0.535,0.53,12.9,13.3,30.4,25.2,0.178,0.168,74.7,72.3,Ball Arena,Kaseya Center,98226.0,78480.0,10286,P,,,,,,,0.0,,,,,,,True,False,False,False,False,1,0,0,,0.95,1.0,1.155,0.9834999999999999,1.693,2.222,0.5906674542232723,0.45004500450045004,0.6650915534554045,0.5067506750675067,,
103,nba.p.10329,PJ,Hall,C,DEN,MIA,MIA@DEN,9:00PM EST,10,0.0, , ,2024-11-08,10329,1,PJ Hall,115.5,114.02,113.2,112.85,5.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,1.75,0.57,0.47,-0.68,2.22,-0.11,115.7,113.2,114.0,112.6,100.3,96.4,0.325,0.284,0.345,0.425,0.535,0.53,12.9,13.3,30.4,25.2,0.178,0.168,74.7,72.3,Ball Arena,Kaseya Center,98226.0,78480.0,10329,P,,,,,,,0.0,,,,,,,True,False,False,False,False,1,0,0,,0.95,1.0,1.155,0.9834999999999999,1.693,2.222,0.5906674542232723,0.45004500450045004,0.6650915534554045,0.5067506750675067,,
104,nba.p.10385,Trey,Alexander,PG,DEN,MIA,MIA@DEN,9:00PM EST,10,1.6, , ,2024-11-08,10385,1,Trey Alexander,115.5,114.02,113.2,112.85,5.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,1.75,0.57,0.47,-0.68,2.22,-0.11,115.7,113.2,114.0,112.6,100.3,96.4,0.325,0.284,0.345,0.425,0.535,0.53,12.9,13.3,30.4,25.2,0.178,0.168,74.7,72.3,Ball Arena,Kaseya Center,98226.0,78480.0,10385,P,1.0,0.5,0.0,0.0,0.0,0.0,1.6,,,,,,,False,False,True,False,False,1,0,1,,0.95,1.0,1.155,0.9834999999999999,1.693,2.222,0.5906674542232723,0.45004500450045004,0.6650915534554045,0.5067506750675067,,
105,nba.p.10393,Spencer,Jones,SG,DEN,MIA,MIA@DEN,9:00PM EST,10,4.2, , ,2024-11-08,10393,1,Spencer Jones,115.5,114.02,113.2,112.85,5.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,1.75,0.57,0.47,-0.68,2.22,-0.11,115.7,113.2,114.0,112.6,100.3,96.4,0.325,0.284,0.345,0.425,0.535,0.53,12.9,13.3,30.4,25.2,0.178,0.168,74.7,72.3,Ball Arena,Kaseya Center,98226.0,78480.0,10393,P,0.0,1.0,0.0,1.0,0.0,0.0,4.2,,,,,,,False,False,False,False,True,1,0,1,,0.95,1.0,1.155,0.9834999999999999,1.693,2.222,0.5906674542232723,0.45004500450045004,0.6650915534554045,0.5067506750675067,,
106,nba.p.5350,Jerami,Grant,PF,POR,MIN,POR@MIN,9:00PM EST,29,31.8, , ,2024-11-08,5350,0,Jerami Grant,109.37,114.72,117.65,113.85,3.0,5.0,6.0,3.0,3.0,5.0,6.0,3.0,-5.78,3.75,1.76,-1.6,-4.02,2.15,109.0,117.7,114.8,113.8,98.9,97.4,0.26,0.265,0.369,0.481,0.546,0.531,13.5,11.4,28.1,22.5,0.198,0.186,71.9,74.9,Moda Center,Target Center,69623.0,75912.0,5350,P,18.6,4.4,2.0,0.9,1.3,1.8,31.68,13.035123491722063,24.1,34.6,36.4,25.6,11.1,False,True,False,False,False,1,1,0,37.865,0.95,1.0,1.0937000000000001,0.9815,6.382,1.126,0.15669069257286117,0.8880994671403198,0.17643371983704165,1.0,0.23492740161757622,-2.430550824378562
107,nba.p.5958,Deandre,Ayton,C,POR,MIN,POR@MIN,9:00PM EST,38,33.5, , ,2024-11-08,5958,0,Deandre Ayton,109.37,114.72,117.65,113.85,3.0,5.0,6.0,3.0,3.0,5.0,6.0,3.0,-5.78,3.75,1.76,-1.6,-4.02,2.15,109.0,117.7,114.8,113.8,98.9,97.4,0.26,0.265,0.369,0.481,0.546,0.531,13.5,11.4,28.1,22.5,0.198,0.186,71.9,74.9,Moda Center,Target Center,69623.0,75912.0,5958,P,15.1,11.3,1.1,0.9,0.6,1.2,33.61,4.133232525652423,40.0,36.6,28.6,27.0,35.9,True,False,False,False,False,1,0,0,49.875,0.95,1.0,1.0937000000000001,0.9815,6.382,1.126,0.15669069257286117,0.8880994671403198,0.17643371983704165,1.0,0.23615275911974104,-1.4237316397792088
108,nba.p.6035,Anfernee,Simons,SG,POR,MIN,POR@MIN,9:00PM EST,31,30.6, , ,2024-11-08,6035,0,Anfernee Simons,109.37,114.72,117.65,113.85,3.0,5.0,6.0,3.0,3.0,5.0,6.0,3.0,-5.78,3.75,1.76,-1.6,-4.02,2.15,109.0,117.7,114.8,113.8,98.9,97.4,0.26,0.265,0.369,0.481,0.546,0.531,13.5,11.4,28.1,22.5,0.198,0.186,71.9,74.9,Moda Center,Target Center,69623.0,75912.0,6035,P,19.4,2.3,5.3,0.9,0.1,2.7,30.41,9.988715855626511,29.5,32.2,43.6,23.8,35.4,False,False,False,False,True,1,0,1,44.510000000000005,0.95,1.0,1.0937000000000001,0.9815,6.382,1.126,0.15669069257286117,0.8880994671403198,0.17643371983704165,1.0,0.2583387848459521,-2.1670764886152374
109,nba.p.6038,Robert,Williams III,C,POR,MIN,POR@MIN,9:00PM EST,19,21.5, , ,2024-11-08,6038,0,Robert Williams III,109.37,114.72,117.65,113.85,3.0,5.0,6.0,3.0,3.0,5.0,6.0,3.0,-5.78,3.75,1.76,-1.6,-4.02,2.15,109.0,117.7,114.8,113.8,98.9,97.4,0.26,0.265,0.369,0.481,0.546,0.531,13.5,11.4,28.1,22.5,0.198,0.186,71.9,74.9,Moda Center,Target Center,69623.0,75912.0,6038,P,,,,,,,0.0,,,,,,,True,False,False,False,False,1,0,0,,0.95,1.0,1.0937000000000001,0.9815,6.382,1.126,0.15669069257286117,0.8880994671403198,0.17643371983704165,1.0,,
110,nba.p.6208,Matisse,Thybulle,SF,POR,MIN,POR@MIN,9:00PM EST,16,16.9,INJ, ,2024-11-08,6208,0,Matisse Thybulle,109.37,114.72,117.65,113.85,3.0,5.0,6.0,3.0,3.0,5.0,6.0,3.0,-5.78,3.75,1.76,-1.6,-4.02,2.15,109.0,117.7,114.8,113.8,98.9,97.4,0.26,0.265,0.369,0.481,0.546,0.531,13.5,11.4,28.1,22.5,0.198,0.186,71.9,74.9,Moda Center,Target Center,69623.0,75912.0,6208,P,,,,,,,0.0,,,,,,,False,False,False,True,False,1,1,0,,0.95,1.0,1.0937000000000001,0.9815,6.382,1.126,0.15669069257286117,0.8880994671403198,0.17643371983704165,1.0,,
111,nba.p.6401,Deni,Avdija,SF,POR,MIN,POR@MIN,9:00PM EST,30,25.9, , ,2024-11-08,6401,0,Deni Avdija,109.37,114.72,117.65,113.85,3.0,5.0,6.0,3.0,3.0,5.0,6.0,3.0,-5.78,3.75,1.76,-1.6,-4.02,2.15,109.0,117.7,114.8,113.8,98.9,97.4,0.26,0.265,0.369,0.481,0.546,0.531,13.5,11.4,28.1,22.5,0.198,0.186,71.9,74.9,Moda Center,Target Center,69623.0,75912.0,6401,P,10.0,6.1,3.1,1.1,0.9,2.1,25.87,7.019338367047931,23.9,18.7,34.2,17.6,35.0,False,False,False,True,False,1,1,0,36.129999999999995,0.95,1.0,1.0937000000000001,0.9815,6.382,1.126,0.15669069257286117,0.8880994671403198,0.17643371983704165,1.0,0.2166907730030792,-1.885721228443768
112,nba.p.6588,Dalano,Banton,PG,POR,MIN,POR@MIN,9:00PM EST,17,13.3, , ,2024-11-08,6588,0,Dalano Banton,109.37,114.72,117.65,113.85,3.0,5.0,6.0,3.0,3.0,5.0,6.0,3.0,-5.78,3.75,1.76,-1.6,-4.02,2.15,109.0,117.7,114.8,113.8,98.9,97.4,0.26,0.265,0.369,0.481,0.546,0.531,13.5,11.4,28.1,22.5,0.198,0.186,71.9,74.9,Moda Center,Target Center,69623.0,75912.0,6588,P,7.4,1.0,1.6,0.7,0.3,0.7,13.3,10.496461988961531,15.1,27.7,24.2,16.5,1.0,False,False,True,False,False,1,0,1,20.975,0.95,1.0,1.0937000000000001,0.9815,6.382,1.126,0.15669069257286117,0.8880994671403198,0.17643371983704165,1.0,0.2219968234190059,-2.241553073647914
113,nba.p.6697,Shaedon,Sharpe,SG,POR,MIN,POR@MIN,9:00PM EST,22,18.9, , ,2024-11-08,6697,0,Shaedon Sharpe,109.37,114.72,117.65,113.85,3.0,5.0,6.0,3.0,3.0,5.0,6.0,3.0,-5.78,3.75,1.76,-1.6,-4.02,2.15,109.0,117.7,114.8,113.8,98.9,97.4,0.26,0.265,0.369,0.481,0.546,0.531,13.5,11.4,28.1,22.5,0.198,0.186,71.9,74.9,Moda Center,Target Center,69623.0,75912.0,6697,P,13.0,2.0,1.0,0.0,1.0,1.0,18.9,,,,,,,False,False,False,False,True,1,0,1,,0.95,1.0,1.0937000000000001,0.9815,6.382,1.126,0.15669069257286117,0.8880994671403198,0.17643371983704165,1.0,,
114,nba.p.6730,Bryce,McGowens,SG,POR,MIN,POR@MIN,9:00PM EST,10,9.6, , ,2024-11-08,6730,0,Bryce McGowens,109.37,114.72,117.65,113.85,3.0,5.0,6.0,3.0,3.0,5.0,6.0,3.0,-5.78,3.75,1.76,-1.6,-4.02,2.15,109.0,117.7,114.8,113.8,98.9,97.4,0.26,0.265,0.369,0.481,0.546,0.531,13.5,11.4,28.1,22.5,0.198,0.186,71.9,74.9,Moda Center,Target Center,69623.0,75912.0,6730,P,,,,,,,0.0,,,,,,,False,False,False,False,True,1,0,1,,0.95,1.0,1.0937000000000001,0.9815,6.382,1.126,0.15669069257286117,0.8880994671403198,0.17643371983704165,1.0,,
115,nba.p.6747,Jabari,Walker,PF,POR,MIN,POR@MIN,9:00PM EST,17,7.9, , ,2024-11-08,6747,0,Jabari Walker,109.37,114.72,117.65,113.85,3.0,5.0,6.0,3.0,3.0,5.0,6.0,3.0,-5.78,3.75,1.76,-1.6,-4.02,2.15,109.0,117.7,114.8,113.8,98.9,97.4,0.26,0.265,0.369,0.481,0.546,0.531,13.5,11.4,28.1,22.5,0.198,0.186,71.9,74.9,Moda Center,Target Center,69623.0,75912.0,6747,P,3.6,2.8,0.4,0.1,0.1,0.4,7.76,7.7549868748161925,3.0,1.2,12.1,1.2,22.2,False,True,False,False,False,1,1,0,10.755,0.95,1.0,1.0937000000000001,0.9815,6.382,1.126,0.15669069257286117,0.8880994671403198,0.17643371983704165,1.0,0.11382959884964998,-2.0618193000979965
116,nba.p.10048,Scoot,Henderson,PG,POR,MIN,POR@MIN,9:00PM EST,23,22.2, , ,2024-11-08,10048,0,Scoot Henderson,109.37,114.72,117.65,113.85,3.0,5.0,6.0,3.0,3.0,5.0,6.0,3.0,-5.78,3.75,1.76,-1.6,-4.02,2.15,109.0,117.7,114.8,113.8,98.9,97.4,0.26,0.265,0.369,0.481,0.546,0.531,13.5,11.4,28.1,22.5,0.198,0.186,71.9,74.9,Moda Center,Target Center,69623.0,75912.0,10048,P,12.1,3.0,4.7,0.8,0.0,2.9,22.25,7.185073261823972,20.1,15.899999999999999,9.9,17.1,26.6,False,False,True,False,False,1,0,1,29.509999999999998,0.95,1.0,1.0937000000000001,0.9815,6.382,1.126,0.15669069257286117,0.8880994671403198,0.17643371983704165,1.0,0.23085276759001436,-1.8946049253833086
117,nba.p.10061,Justin,Minaya,SF,POR,MIN,POR@MIN,9:00PM EST,10,6.1, , ,2024-11-08,10061,0,Justin Minaya,109.37,114.72,117.65,113.85,3.0,5.0,6.0,3.0,3.0,5.0,6.0,3.0,-5.78,3.75,1.76,-1.6,-4.02,2.15,109.0,117.7,114.8,113.8,98.9,97.4,0.26,0.265,0.369,0.481,0.546,0.531,13.5,11.4,28.1,22.5,0.198,0.186,71.9,74.9,Moda Center,Target Center,69623.0,75912.0,10061,P,,,,,,,0.0,,,,,,,False,False,False,True,False,1,1,0,,0.95,1.0,1.0937000000000001,0.9815,6.382,1.126,0.15669069257286117,0.8880994671403198,0.17643371983704165,1.0,,
