,ID,First Name,Last Name,Position,Team,Opponent,Game,Time,Salary,FPPG,Injury Status,Starting,date,parsed_id,Home_Game,full_name,ORTG,DRTG,Opponent_ORTG,Opponent_DRTG,W,Opponent_W,L,Opponent_L,PW,Opponent_PW,PL,Opponent_PL,MOV,Opponent_MOV,SOS,Opponent_SOS,SRS,Opponent_SRS,ORtg,Opponent_ORtg,DRtg,Opponent_DRtg,Pace,Opponent_Pace,FTr,Opponent_FTr,3PAr,Opponent_3PAr,eFG%,Opponent_eFG%,TOV%,Opponent_TOV%,ORB%,Opponent_ORB%,FT/FGA,Opponent_FT/FGA,DRB%,Opponent_DRB%,ARENA,Opponent_ARENA,ATTENDANCE,Opponent_ATTENDANCE,player_id,position_type,PTS,REB,AST,ST,BLK,TO,total_points,FPS1,FPS2,FPS3,FPS4,FPS5,weighted_FPS,Home_Modifier,Opponent_Modifier,Team_Modifier,Pace_Modifier,Team_Odds,Opponent_Odds,Adjusted_Team_Odds,Adjusted_Opponent_Odds,Normalized_Team_Odds,Normalized_Opponent_Odds,Value_Score
35,nba.p.4911,Cory,Joseph,PG,ORL,IND,ORL@IND,7:00PM EST,10,3.8, , ,2024-11-06,4911,0,Cory Joseph,104.95,108.16,115.15,118.78,3.0,3.0,5.0,4.0,3.0,3.0,5.0,4.0,-3.5,-3.43,1.64,-0.11,-1.86,-3.54,104.8,115.2,108.3,118.6,100.3,99.8,0.305,0.265,0.465,0.367,0.538,0.533,14.1,11.1,21.4,23.0,0.203,0.242,79.1,71.3,Kia Center,Gainbridge Fieldhouse,37933.0,34548.0,4911,P,1.8,0.6,0.6,0.0,0.2,0.2,3.82,3.0,1.4,10.2,4.5,0.0,4.335,0.95,1.0,1.0495,1.0005,2.7622222222222224,1.4755555555555555,0.36202735317779566,0.677710843373494,0.417538213998391,0.7816265060240963,0.1411262334418492
36,nba.p.5159,Kentavious,Caldwell-Pope,SG,ORL,IND,ORL@IND,7:00PM EST,20,16.3, , ,2024-11-06,5159,0,Kentavious Caldwell-Pope,104.95,108.16,115.15,118.78,3.0,3.0,5.0,4.0,3.0,3.0,5.0,4.0,-3.5,-3.43,1.64,-0.11,-1.86,-3.54,104.8,115.2,108.3,118.6,100.3,99.8,0.305,0.265,0.465,0.367,0.538,0.533,14.1,11.1,21.4,23.0,0.203,0.242,79.1,71.3,Kia Center,Gainbridge Fieldhouse,37933.0,34548.0,5159,P,6.0,1.8,1.4,1.5,0.8,0.6,16.56,,,,,,,0.95,1.0,1.0495,1.0005,2.7622222222222224,1.4755555555555555,0.36202735317779566,0.677710843373494,0.417538213998391,0.7816265060240963,
37,nba.p.5330,Gary,Harris,SG,ORL,IND,ORL@IND,7:00PM EST,10,8.2, , ,2024-11-06,5330,0,Gary Harris,104.95,108.16,115.15,118.78,3.0,3.0,5.0,4.0,3.0,3.0,5.0,4.0,-3.5,-3.43,1.64,-0.11,-1.86,-3.54,104.8,115.2,108.3,118.6,100.3,99.8,0.305,0.265,0.465,0.367,0.538,0.533,14.1,11.1,21.4,23.0,0.203,0.242,79.1,71.3,Kia Center,Gainbridge Fieldhouse,37933.0,34548.0,5330,P,4.0,1.6,0.4,0.1,0.6,0.4,8.22,,,,,,,0.95,1.0,1.0495,1.0005,2.7622222222222224,1.4755555555555555,0.36202735317779566,0.677710843373494,0.417538213998391,0.7816265060240963,
38,nba.p.5768,Jonathan,Isaac,PF,ORL,IND,ORL@IND,7:00PM EST,18,14.3, , ,2024-11-06,5768,0,Jonathan Isaac,104.95,108.16,115.15,118.78,3.0,3.0,5.0,4.0,3.0,3.0,5.0,4.0,-3.5,-3.43,1.64,-0.11,-1.86,-3.54,104.8,115.2,108.3,118.6,100.3,99.8,0.305,0.265,0.465,0.367,0.538,0.533,14.1,11.1,21.4,23.0,0.203,0.242,79.1,71.3,Kia Center,Gainbridge Fieldhouse,37933.0,34548.0,5768,P,4.6,3.6,0.4,1.0,0.8,0.6,14.32,4.2,16.5,17.8,17.5,15.6,19.445,0.95,1.0,1.0495,1.0005,2.7622222222222224,1.4755555555555555,0.36202735317779566,0.677710843373494,0.417538213998391,0.7816265060240963,0.35168519918963964
39,nba.p.6018,Wendell,Carter Jr.,C,ORL,IND,ORL@IND,7:00PM EST,21,26.7,O, ,2024-11-06,6018,0,Wendell Carter Jr.,104.95,108.16,115.15,118.78,3.0,3.0,5.0,4.0,3.0,3.0,5.0,4.0,-3.5,-3.43,1.64,-0.11,-1.86,-3.54,104.8,115.2,108.3,118.6,100.3,99.8,0.305,0.265,0.465,0.367,0.538,0.533,14.1,11.1,21.4,23.0,0.203,0.242,79.1,71.3,Kia Center,Gainbridge Fieldhouse,37933.0,34548.0,6018,P,8.3,8.8,2.2,1.3,0.3,0.5,26.46,16.2,31.4,27.5,19.0,33.2,36.245000000000005,0.95,1.0,1.0495,1.0005,2.7622222222222224,1.4755555555555555,0.36202735317779566,0.677710843373494,0.417538213998391,0.7816265060240963,0.5618850256604412
40,nba.p.6036,Moritz,Wagner,C,ORL,IND,ORL@IND,7:00PM EST,19,19.1, , ,2024-11-06,6036,0,Moritz Wagner,104.95,108.16,115.15,118.78,3.0,3.0,5.0,4.0,3.0,3.0,5.0,4.0,-3.5,-3.43,1.64,-0.11,-1.86,-3.54,104.8,115.2,108.3,118.6,100.3,99.8,0.305,0.265,0.465,0.367,0.538,0.533,14.1,11.1,21.4,23.0,0.203,0.242,79.1,71.3,Kia Center,Gainbridge Fieldhouse,37933.0,34548.0,6036,P,11.0,5.0,0.6,0.6,0.4,1.9,19.0,,,,,,,0.95,1.0,1.0495,1.0005,2.7622222222222224,1.4755555555555555,0.36202735317779566,0.677710843373494,0.417538213998391,0.7816265060240963,
41,nba.p.6206,Goga,Bitadze,C,ORL,IND,ORL@IND,7:00PM EST,13,11.6, , ,2024-11-06,6206,0,Goga Bitadze,104.95,108.16,115.15,118.78,3.0,3.0,5.0,4.0,3.0,3.0,5.0,4.0,-3.5,-3.43,1.64,-0.11,-1.86,-3.54,104.8,115.2,108.3,118.6,100.3,99.8,0.305,0.265,0.465,0.367,0.538,0.533,14.1,11.1,21.4,23.0,0.203,0.242,79.1,71.3,Kia Center,Gainbridge Fieldhouse,37933.0,34548.0,6206,P,4.0,3.5,1.3,0.3,0.5,0.8,11.75,,,,,,,0.95,1.0,1.0495,1.0005,2.7622222222222224,1.4755555555555555,0.36202735317779566,0.677710843373494,0.417538213998391,0.7816265060240963,
42,nba.p.6407,Cole,Anthony,PG,ORL,IND,ORL@IND,7:00PM EST,18,10.5, , ,2024-11-06,6407,0,Cole Anthony,104.95,108.16,115.15,118.78,3.0,3.0,5.0,4.0,3.0,3.0,5.0,4.0,-3.5,-3.43,1.64,-0.11,-1.86,-3.54,104.8,115.2,108.3,118.6,100.3,99.8,0.305,0.265,0.465,0.367,0.538,0.533,14.1,11.1,21.4,23.0,0.203,0.242,79.1,71.3,Kia Center,Gainbridge Fieldhouse,37933.0,34548.0,6407,P,2.7,2.1,2.4,0.9,0.1,1.4,10.42,,,,,,,0.95,1.0,1.0495,1.0005,2.7622222222222224,1.4755555555555555,0.36202735317779566,0.677710843373494,0.417538213998391,0.7816265060240963,
43,nba.p.6500,Trevelin,Queen,SG,ORL,IND,ORL@IND,7:00PM EST,10,-1.0, , ,2024-11-06,6500,0,Trevelin Queen,104.95,108.16,115.15,118.78,3.0,3.0,5.0,4.0,3.0,3.0,5.0,4.0,-3.5,-3.43,1.64,-0.11,-1.86,-3.54,104.8,115.2,108.3,118.6,100.3,99.8,0.305,0.265,0.465,0.367,0.538,0.533,14.1,11.1,21.4,23.0,0.203,0.242,79.1,71.3,Kia Center,Gainbridge Fieldhouse,37933.0,34548.0,6500,P,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,,,,,,,0.95,1.0,1.0495,1.0005,2.7622222222222224,1.4755555555555555,0.36202735317779566,0.677710843373494,0.417538213998391,0.7816265060240963,
44,nba.p.6516,Jalen,Suggs,SG,ORL,IND,ORL@IND,7:00PM EST,23,37.1, , ,2024-11-06,6516,0,Jalen Suggs,104.95,108.16,115.15,118.78,3.0,3.0,5.0,4.0,3.0,3.0,5.0,4.0,-3.5,-3.43,1.64,-0.11,-1.86,-3.54,104.8,115.2,108.3,118.6,100.3,99.8,0.305,0.265,0.465,0.367,0.538,0.533,14.1,11.1,21.4,23.0,0.203,0.242,79.1,71.3,Kia Center,Gainbridge Fieldhouse,37933.0,34548.0,6516,P,17.6,5.4,4.4,1.9,1.0,2.1,37.28,36.2,26.8,57.1,45.7,45.5,56.715,0.95,1.0,1.0495,1.0005,2.7622222222222224,1.4755555555555555,0.36202735317779566,0.677710843373494,0.417538213998391,0.7816265060240963,0.8027655914602557
45,nba.p.6550,Franz,Wagner,SF,ORL,IND,ORL@IND,7:00PM EST,35,32.0, , ,2024-11-06,6550,0,Franz Wagner,104.95,108.16,115.15,118.78,3.0,3.0,5.0,4.0,3.0,3.0,5.0,4.0,-3.5,-3.43,1.64,-0.11,-1.86,-3.54,104.8,115.2,108.3,118.6,100.3,99.8,0.305,0.265,0.465,0.367,0.538,0.533,14.1,11.1,21.4,23.0,0.203,0.242,79.1,71.3,Kia Center,Gainbridge Fieldhouse,37933.0,34548.0,6550,P,17.6,4.9,3.9,1.5,0.3,2.5,32.23,,,,,,,0.95,1.0,1.0495,1.0005,2.7622222222222224,1.4755555555555555,0.36202735317779566,0.677710843373494,0.417538213998391,0.7816265060240963,
46,nba.p.6628,Mac,McClung,PG,ORL,IND,ORL@IND,7:00PM EST,10,4.2, , ,2024-11-06,6628,0,Mac McClung,104.95,108.16,115.15,118.78,3.0,3.0,5.0,4.0,3.0,3.0,5.0,4.0,-3.5,-3.43,1.64,-0.11,-1.86,-3.54,104.8,115.2,108.3,118.6,100.3,99.8,0.305,0.265,0.465,0.367,0.538,0.533,14.1,11.1,21.4,23.0,0.203,0.242,79.1,71.3,Kia Center,Gainbridge Fieldhouse,37933.0,34548.0,6628,P,0.0,1.0,2.0,0.0,0.0,0.0,4.2,,,,,,,0.95,1.0,1.0495,1.0005,2.7622222222222224,1.4755555555555555,0.36202735317779566,0.677710843373494,0.417538213998391,0.7816265060240963,
47,nba.p.6691,Paolo,Banchero,PF,ORL,IND,ORL@IND,7:00PM EST,41,50.0,INJ, ,2024-11-06,6691,0,Paolo Banchero,104.95,108.16,115.15,118.78,3.0,3.0,5.0,4.0,3.0,3.0,5.0,4.0,-3.5,-3.43,1.64,-0.11,-1.86,-3.54,104.8,115.2,108.3,118.6,100.3,99.8,0.305,0.265,0.465,0.367,0.538,0.533,14.1,11.1,21.4,23.0,0.203,0.242,79.1,71.3,Kia Center,Gainbridge Fieldhouse,37933.0,34548.0,6691,P,29.0,8.8,5.6,0.6,0.8,2.2,49.96,41.4,84.1,28.9,38.7,56.7,74.535,0.95,1.0,1.0495,1.0005,2.7622222222222224,1.4755555555555555,0.36202735317779566,0.677710843373494,0.417538213998391,0.7816265060240963,0.5918273727509062
48,nba.p.6722,Caleb,Houstan,SF,ORL,IND,ORL@IND,7:00PM EST,10,2.6, , ,2024-11-06,6722,0,Caleb Houstan,104.95,108.16,115.15,118.78,3.0,3.0,5.0,4.0,3.0,3.0,5.0,4.0,-3.5,-3.43,1.64,-0.11,-1.86,-3.54,104.8,115.2,108.3,118.6,100.3,99.8,0.305,0.265,0.465,0.367,0.538,0.533,14.1,11.1,21.4,23.0,0.203,0.242,79.1,71.3,Kia Center,Gainbridge Fieldhouse,37933.0,34548.0,6722,P,1.6,0.8,0.0,0.0,0.0,0.0,2.56,,,,,,,0.95,1.0,1.0495,1.0005,2.7622222222222224,1.4755555555555555,0.36202735317779566,0.677710843373494,0.417538213998391,0.7816265060240963,
49,nba.p.10095,Anthony,Black,PG,ORL,IND,ORL@IND,7:00PM EST,10,18.4, , ,2024-11-06,10095,0,Anthony Black,104.95,108.16,115.15,118.78,3.0,3.0,5.0,4.0,3.0,3.0,5.0,4.0,-3.5,-3.43,1.64,-0.11,-1.86,-3.54,104.8,115.2,108.3,118.6,100.3,99.8,0.305,0.265,0.465,0.367,0.538,0.533,14.1,11.1,21.4,23.0,0.203,0.242,79.1,71.3,Kia Center,Gainbridge Fieldhouse,37933.0,34548.0,10095,P,6.8,3.1,3.9,0.6,0.9,2.4,18.47,,,,,,,0.95,1.0,1.0495,1.0005,2.7622222222222224,1.4755555555555555,0.36202735317779566,0.677710843373494,0.417538213998391,0.7816265060240963,
50,nba.p.10106,Jett,Howard,SF,ORL,IND,ORL@IND,7:00PM EST,10,7.8, , ,2024-11-06,10106,0,Jett Howard,104.95,108.16,115.15,118.78,3.0,3.0,5.0,4.0,3.0,3.0,5.0,4.0,-3.5,-3.43,1.64,-0.11,-1.86,-3.54,104.8,115.2,108.3,118.6,100.3,99.8,0.305,0.265,0.465,0.367,0.538,0.533,14.1,11.1,21.4,23.0,0.203,0.242,79.1,71.3,Kia Center,Gainbridge Fieldhouse,37933.0,34548.0,10106,P,4.8,1.4,0.1,0.1,0.4,0.3,7.83,,,,,,,0.95,1.0,1.0495,1.0005,2.7622222222222224,1.4755555555555555,0.36202735317779566,0.677710843373494,0.417538213998391,0.7816265060240963,
51,nba.p.10275,Tristan,Da Silva,SF,ORL,IND,ORL@IND,7:00PM EST,14,14.6, , ,2024-11-06,10275,0,Tristan Da Silva,104.95,108.16,115.15,118.78,3.0,3.0,5.0,4.0,3.0,3.0,5.0,4.0,-3.5,-3.43,1.64,-0.11,-1.86,-3.54,104.8,115.2,108.3,118.6,100.3,99.8,0.305,0.265,0.465,0.367,0.538,0.533,14.1,11.1,21.4,23.0,0.203,0.242,79.1,71.3,Kia Center,Gainbridge Fieldhouse,37933.0,34548.0,10275,P,8.3,3.3,1.5,0.0,0.3,0.5,14.91,,,,,,,0.95,1.0,1.0495,1.0005,2.7622222222222224,1.4755555555555555,0.36202735317779566,0.677710843373494,0.417538213998391,0.7816265060240963,
52,nba.p.4621,James,Johnson,PF,IND,ORL,ORL@IND,7:00PM EST,10,5.5, , ,2024-11-06,4621,1,James Johnson,115.15,118.78,104.95,108.16,3.0,3.0,4.0,5.0,3.0,3.0,4.0,5.0,-3.43,-3.5,-0.11,1.64,-3.54,-1.86,115.2,104.8,118.6,108.3,99.8,100.3,0.265,0.305,0.367,0.465,0.533,0.538,11.1,14.1,23.0,21.4,0.242,0.203,71.3,79.1,Gainbridge Fieldhouse,Kia Center,34548.0,37933.0,4621,P,2.0,0.0,1.0,0.0,1.0,1.0,5.5,,,,,,,0.95,1.0,1.1515,1.0005,1.4755555555555555,2.7622222222222224,0.677710843373494,0.36202735317779566,0.7816265060240963,0.417538213998391,
53,nba.p.5471,Myles,Turner,C,IND,ORL,ORL@IND,7:00PM EST,27,31.6, , ,2024-11-06,5471,1,Myles Turner,115.15,118.78,104.95,108.16,3.0,3.0,4.0,5.0,3.0,3.0,4.0,5.0,-3.43,-3.5,-0.11,1.64,-3.54,-1.86,115.2,104.8,118.6,108.3,99.8,100.3,0.265,0.305,0.367,0.465,0.533,0.538,11.1,14.1,23.0,21.4,0.242,0.203,71.3,79.1,Gainbridge Fieldhouse,Kia Center,34548.0,37933.0,5471,P,17.0,6.7,1.5,0.8,1.7,3.2,31.59,,,,,,,0.95,1.0,1.1515,1.0005,1.4755555555555555,2.7622222222222224,0.677710843373494,0.36202735317779566,0.7816265060240963,0.417538213998391,
54,nba.p.5582,T.J.,McConnell,PG,IND,ORL,ORL@IND,7:00PM EST,20,19.3, , ,2024-11-06,5582,1,T.J. McConnell,115.15,118.78,104.95,108.16,3.0,3.0,4.0,5.0,3.0,3.0,4.0,5.0,-3.43,-3.5,-0.11,1.64,-3.54,-1.86,115.2,104.8,118.6,108.3,99.8,100.3,0.265,0.305,0.367,0.465,0.533,0.538,11.1,14.1,23.0,21.4,0.242,0.203,71.3,79.1,Gainbridge Fieldhouse,Kia Center,34548.0,37933.0,5582,P,9.0,2.4,4.0,0.9,0.1,1.6,19.28,,,,,,,0.95,1.0,1.1515,1.0005,1.4755555555555555,2.7622222222222224,0.677710843373494,0.36202735317779566,0.7816265060240963,0.417538213998391,
55,nba.p.5658,Pascal,Siakam,PF,IND,ORL,ORL@IND,7:00PM EST,37,38.0, , ,2024-11-06,5658,1,Pascal Siakam,115.15,118.78,104.95,108.16,3.0,3.0,4.0,5.0,3.0,3.0,4.0,5.0,-3.43,-3.5,-0.11,1.64,-3.54,-1.86,115.2,104.8,118.6,108.3,99.8,100.3,0.265,0.305,0.367,0.465,0.533,0.538,11.1,14.1,23.0,21.4,0.242,0.203,71.3,79.1,Gainbridge Fieldhouse,Kia Center,34548.0,37933.0,5658,P,20.3,7.0,5.1,0.7,0.3,1.4,37.95,,,,,,,0.95,1.0,1.1515,1.0005,1.4755555555555555,2.7622222222222224,0.677710843373494,0.36202735317779566,0.7816265060240963,0.417538213998391,
56,nba.p.6356,James,Wiseman,C,IND,ORL,ORL@IND,7:00PM EST,13,7.2,INJ, ,2024-11-06,6356,1,James Wiseman,115.15,118.78,104.95,108.16,3.0,3.0,4.0,5.0,3.0,3.0,4.0,5.0,-3.43,-3.5,-0.11,1.64,-3.54,-1.86,115.2,104.8,118.6,108.3,99.8,100.3,0.265,0.305,0.367,0.465,0.533,0.538,11.1,14.1,23.0,21.4,0.242,0.203,71.3,79.1,Gainbridge Fieldhouse,Kia Center,34548.0,37933.0,6356,P,6.0,1.0,0.0,0.0,0.0,0.0,7.2,,,,,,,0.95,1.0,1.1515,1.0005,1.4755555555555555,2.7622222222222224,0.677710843373494,0.36202735317779566,0.7816265060240963,0.417538213998391,
57,nba.p.6400,Obi,Toppin,PF,IND,ORL,ORL@IND,7:00PM EST,14,19.3, , ,2024-11-06,6400,1,Obi Toppin,115.15,118.78,104.95,108.16,3.0,3.0,4.0,5.0,3.0,3.0,4.0,5.0,-3.43,-3.5,-0.11,1.64,-3.54,-1.86,115.2,104.8,118.6,108.3,99.8,100.3,0.265,0.305,0.367,0.465,0.533,0.538,11.1,14.1,23.0,21.4,0.242,0.203,71.3,79.1,Gainbridge Fieldhouse,Kia Center,34548.0,37933.0,6400,P,10.7,3.7,1.7,0.6,0.3,1.0,19.39,21.2,11.0,34.9,15.399999999999999,25.3,28.2,0.95,1.0,1.1515,1.0005,1.4755555555555555,2.7622222222222224,0.677710843373494,0.36202735317779566,0.7816265060240963,0.417538213998391,0.7194841332291418
58,nba.p.6404,Tyrese,Haliburton,PG,IND,ORL,ORL@IND,7:00PM EST,44,36.6, , ,2024-11-06,6404,1,Tyrese Haliburton,115.15,118.78,104.95,108.16,3.0,3.0,4.0,5.0,3.0,3.0,4.0,5.0,-3.43,-3.5,-0.11,1.64,-3.54,-1.86,115.2,104.8,118.6,108.3,99.8,100.3,0.265,0.305,0.367,0.465,0.533,0.538,11.1,14.1,23.0,21.4,0.242,0.203,71.3,79.1,Gainbridge Fieldhouse,Kia Center,34548.0,37933.0,6404,P,15.6,4.4,8.0,1.3,0.6,1.9,36.68,,,,,,,0.95,1.0,1.1515,1.0005,1.4755555555555555,2.7622222222222224,0.677710843373494,0.36202735317779566,0.7816265060240963,0.417538213998391,
59,nba.p.6406,Aaron,Nesmith,PF,IND,ORL,ORL@IND,7:00PM EST,18,17.6,INJ, ,2024-11-06,6406,1,Aaron Nesmith,115.15,118.78,104.95,108.16,3.0,3.0,4.0,5.0,3.0,3.0,4.0,5.0,-3.43,-3.5,-0.11,1.64,-3.54,-1.86,115.2,104.8,118.6,108.3,99.8,100.3,0.265,0.305,0.367,0.465,0.533,0.538,11.1,14.1,23.0,21.4,0.242,0.203,71.3,79.1,Gainbridge Fieldhouse,Kia Center,34548.0,37933.0,6406,P,9.2,4.0,1.0,0.7,0.3,0.8,17.7,,,,,,,0.95,1.0,1.1515,1.0005,1.4755555555555555,2.7622222222222224,0.677710843373494,0.36202735317779566,0.7816265060240963,0.417538213998391,
60,nba.p.6564,Isaiah,Jackson,C,IND,ORL,ORL@IND,7:00PM EST,11,20.8,INJ, ,2024-11-06,6564,1,Isaiah Jackson,115.15,118.78,104.95,108.16,3.0,3.0,4.0,5.0,3.0,3.0,4.0,5.0,-3.43,-3.5,-0.11,1.64,-3.54,-1.86,115.2,104.8,118.6,108.3,99.8,100.3,0.265,0.305,0.367,0.465,0.533,0.538,11.1,14.1,23.0,21.4,0.242,0.203,71.3,79.1,Gainbridge Fieldhouse,Kia Center,34548.0,37933.0,6564,P,7.0,5.6,1.0,0.6,1.6,1.0,20.82,20.1,27.0,31.799999999999997,5.2,20.0,27.64,0.95,1.0,1.1515,1.0005,1.4755555555555555,2.7622222222222224,0.677710843373494,0.36202735317779566,0.7816265060240963,0.417538213998391,0.8975228246110533
61,nba.p.6696,Bennedict,Mathurin,SF,IND,ORL,ORL@IND,7:00PM EST,21,24.7, , ,2024-11-06,6696,1,Bennedict Mathurin,115.15,118.78,104.95,108.16,3.0,3.0,4.0,5.0,3.0,3.0,4.0,5.0,-3.43,-3.5,-0.11,1.64,-3.54,-1.86,115.2,104.8,118.6,108.3,99.8,100.3,0.265,0.305,0.367,0.465,0.533,0.538,11.1,14.1,23.0,21.4,0.242,0.203,71.3,79.1,Gainbridge Fieldhouse,Kia Center,34548.0,37933.0,6696,P,16.3,5.1,2.0,0.3,0.0,1.6,24.72,31.9,29.7,45.2,6.4,9.4,31.600000000000005,0.95,1.0,1.1515,1.0005,1.4755555555555555,2.7622222222222224,0.677710843373494,0.36202735317779566,0.7816265060240963,0.417538213998391,0.5374869647763802
62,nba.p.6721,Andrew,Nembhard,SG,IND,ORL,ORL@IND,7:00PM EST,10,18.1,GTD, ,2024-11-06,6721,1,Andrew Nembhard,115.15,118.78,104.95,108.16,3.0,3.0,4.0,5.0,3.0,3.0,4.0,5.0,-3.43,-3.5,-0.11,1.64,-3.54,-1.86,115.2,104.8,118.6,108.3,99.8,100.3,0.265,0.305,0.367,0.465,0.533,0.538,11.1,14.1,23.0,21.4,0.242,0.203,71.3,79.1,Gainbridge Fieldhouse,Kia Center,34548.0,37933.0,6721,P,7.7,2.0,4.7,0.8,0.0,1.5,18.05,,,,,,,0.95,1.0,1.1515,1.0005,1.4755555555555555,2.7622222222222224,0.677710843373494,0.36202735317779566,0.7816265060240963,0.417538213998391,
63,nba.p.6776,Quenton,Jackson,PG,IND,ORL,ORL@IND,7:00PM EST,10,9.2, , ,2024-11-06,6776,1,Quenton Jackson,115.15,118.78,104.95,108.16,3.0,3.0,4.0,5.0,3.0,3.0,4.0,5.0,-3.43,-3.5,-0.11,1.64,-3.54,-1.86,115.2,104.8,118.6,108.3,99.8,100.3,0.265,0.305,0.367,0.465,0.533,0.538,11.1,14.1,23.0,21.4,0.242,0.203,71.3,79.1,Gainbridge Fieldhouse,Kia Center,34548.0,37933.0,6776,P,2.0,1.0,2.0,1.0,0.0,0.0,9.2,,,,,,,0.95,1.0,1.1515,1.0005,1.4755555555555555,2.7622222222222224,0.677710843373494,0.36202735317779566,0.7816265060240963,0.417538213998391,
64,nba.p.10103,Jarace,Walker,PF,IND,ORL,ORL@IND,7:00PM EST,10,9.2, , ,2024-11-06,10103,1,Jarace Walker,115.15,118.78,104.95,108.16,3.0,3.0,4.0,5.0,3.0,3.0,4.0,5.0,-3.43,-3.5,-0.11,1.64,-3.54,-1.86,115.2,104.8,118.6,108.3,99.8,100.3,0.265,0.305,0.367,0.465,0.533,0.538,11.1,14.1,23.0,21.4,0.242,0.203,71.3,79.1,Gainbridge Fieldhouse,Kia Center,34548.0,37933.0,10103,P,3.7,2.0,1.0,0.9,0.0,1.0,9.3,11.0,11.9,3.2,2.0,4.2,11.07,0.95,1.0,1.1515,1.0005,1.4755555555555555,2.7622222222222224,0.677710843373494,0.36202735317779566,0.7816265060240963,0.417538213998391,0.3954101098150794
65,nba.p.10113,Ben,Sheppard,SG,IND,ORL,ORL@IND,7:00PM EST,12,11.8, , ,2024-11-06,10113,1,Ben Sheppard,115.15,118.78,104.95,108.16,3.0,3.0,4.0,5.0,3.0,3.0,4.0,5.0,-3.43,-3.5,-0.11,1.64,-3.54,-1.86,115.2,104.8,118.6,108.3,99.8,100.3,0.265,0.305,0.367,0.465,0.533,0.538,11.1,14.1,23.0,21.4,0.242,0.203,71.3,79.1,Gainbridge Fieldhouse,Kia Center,34548.0,37933.0,10113,P,6.9,2.1,1.0,0.1,0.3,0.4,11.72,5.2,25.1,22.2,9.2,11.4,17.560000000000002,0.95,1.0,1.1515,1.0005,1.4755555555555555,2.7622222222222224,0.677710843373494,0.36202735317779566,0.7816265060240963,0.417538213998391,0.522689064163866
66,nba.p.10305,Johnny,Furphy,SG,IND,ORL,ORL@IND,7:00PM EST,10,0.0, , ,2024-11-06,10305,1,Johnny Furphy,115.15,118.78,104.95,108.16,3.0,3.0,4.0,5.0,3.0,3.0,4.0,5.0,-3.43,-3.5,-0.11,1.64,-3.54,-1.86,115.2,104.8,118.6,108.3,99.8,100.3,0.265,0.305,0.367,0.465,0.533,0.538,11.1,14.1,23.0,21.4,0.242,0.203,71.3,79.1,Gainbridge Fieldhouse,Kia Center,34548.0,37933.0,10305,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.95,1.0,1.1515,1.0005,1.4755555555555555,2.7622222222222224,0.677710843373494,0.36202735317779566,0.7816265060240963,0.417538213998391,
67,nba.p.10318,Tristen,Newton,PG,IND,ORL,ORL@IND,7:00PM EST,10,0.0, , ,2024-11-06,10318,1,Tristen Newton,115.15,118.78,104.95,108.16,3.0,3.0,4.0,5.0,3.0,3.0,4.0,5.0,-3.43,-3.5,-0.11,1.64,-3.54,-1.86,115.2,104.8,118.6,108.3,99.8,100.3,0.265,0.305,0.367,0.465,0.533,0.538,11.1,14.1,23.0,21.4,0.242,0.203,71.3,79.1,Gainbridge Fieldhouse,Kia Center,34548.0,37933.0,10318,P,,,,,,,0.0,,,,,,,0.95,1.0,1.1515,1.0005,1.4755555555555555,2.7622222222222224,0.677710843373494,0.36202735317779566,0.7816265060240963,0.417538213998391,
68,nba.p.10324,Enrique,Freeman,C,IND,ORL,ORL@IND,7:00PM EST,10,3.6, , ,2024-11-06,10324,1,Enrique Freeman,115.15,118.78,104.95,108.16,3.0,3.0,4.0,5.0,3.0,3.0,4.0,5.0,-3.43,-3.5,-0.11,1.64,-3.54,-1.86,115.2,104.8,118.6,108.3,99.8,100.3,0.265,0.305,0.367,0.465,0.533,0.538,11.1,14.1,23.0,21.4,0.242,0.203,71.3,79.1,Gainbridge Fieldhouse,Kia Center,34548.0,37933.0,10324,P,2.0,0.5,0.0,0.0,0.5,0.5,3.6,,,,,,,0.95,1.0,1.1515,1.0005,1.4755555555555555,2.7622222222222224,0.677710843373494,0.36202735317779566,0.7816265060240963,0.417538213998391,
69,nba.p.5432,Karl-Anthony,Towns,PF,NY,ATL,NY@ATL,7:30PM EST,36,42.6, , ,2024-11-06,5432,0,Karl-Anthony Towns,119.44,115.96,112.27,118.5,,3.0,,5.0,,3.0,,5.0,,-6.63,,-0.05,,-6.67,,112.1,,118.6,,102.8,,0.31,,0.42,,0.555,,13.3,,23.1,,0.22,,72.2,,State Farm Arena,,76734.0,5432,P,21.3,12.5,2.5,0.7,0.7,1.5,42.75,,,,,,,0.95,1.0,1.1944,,1.3611111111111112,3.2777777777777777,0.7346938775510203,0.3050847457627119,0.8473469387755102,0.351864406779661,
